,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RoadName,Direction,Roadtype,Shape_Leng,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SPEED,Shape_Le_2
172,34984.353395061735,71.44449798255211,5.664709490357579,0.0805436678316392,5.86534430698285,5.309969884076872,0.8648105379192366,34485.123647604334,70.66281623524074,4.127023202154127,0.058936154863137566,4.68614576516173,3.736780955267563,0.7800585113918379,6248_5993,14.0,12.0,2.0,173,2,21,1,173,1,173,0,1,172,21,429,FL-429 S,S,Freeway,1.23787216517,0.0,6248,5993,S,2,65863,4,429,64500,65863,70,89,70.0,0.018341342997400003
173,34485.123647604334,70.66281623524074,4.127023202154127,0.058936154863137566,4.68614576516173,3.736780955267563,0.7800585113918379,34207.840803709434,68.72317116941129,3.6253896825911696,0.05310233643530015,3.352813834605565,2.46649705312473,0.7229704168201154,5993_8395,9.0,6.0,3.0,174,2,22,1,174,1,174,0,1,173,22,429,FL-429 S,S,Freeway,0.202626820516,0.0,5993,8395,S,2,65863,4,429,64500,65863,70,50,70.0,0.00294394231547
174,34207.840803709434,68.72317116941129,3.6253896825911696,0.05310233643530015,3.352813834605565,2.46649705312473,0.7229704168201154,34902.450726979,58.60865572502652,7.846438742115088,0.038109881051201416,4.180373880852547,3.0306979406775802,0.7114186926294306,8395_8429,5.0,4.0,1.0,175,2,23,1,175,1,175,0,1,174,23,429,FL-429 S,S,Freeway,0.37329219061700003,0.0,8395,8429,S,2,65863,4,429,64500,65863,70,98,70.0,0.00542352822207
175,29905.626543209877,69.4950154010714,4.1200910527274255,0.060088055009284574,3.8877373973953664,3.402099640138289,0.8253639349565806,34485.737984496125,68.14825503969746,4.908233121511467,0.07314968716607953,3.529787005881052,3.4416698135594586,0.9099547098943868,8458_8393,10.0,7.0,3.0,176,2,24,1,176,1,176,0,1,175,24,429,FL-429 S,S,Freeway,0.671556703433,0.0,8458,8393,W,2,65863,4,429,72601,65863,70,42,70.0,0.010776328713
176,29862.547987616097,67.87933002596,3.5527009791507345,0.05267635072811596,3.5564282488221046,2.6664101328088368,0.7306728399006808,29860.824074074077,66.53161767123308,3.925509676327207,0.05965010909981482,3.040377889957798,2.3420777766032232,0.7415854725846377,8438_6296,14.0,11.0,3.0,177,2,25,1,177,1,177,0,1,176,25,429,FL-429 S,S,Freeway,0.9320990721269999,0.0,8438,6296,S,2,65863,4,429,73457,65863,70,82,70.0,0.0137056350951
177,27912.309597523217,66.27663794356279,3.548051093666255,0.05382672219217573,2.9483386056605583,2.289996717424492,0.744661576666971,29862.547987616097,67.87933002596,3.5527009791507345,0.05267635072811596,3.5564282488221046,2.6664101328088368,0.7306728399006808,8434_8438,3.0,3.0,0.0,178,2,26,1,178,1,178,0,1,177,26,429,FL-429 S,S,Freeway,0.528478076241,0.0,8434,8438,S,2,65863,4,429,73457,65863,70,82,70.0,0.00792579751641
178,56673.4984375,67.62225836606032,4.470089684553872,0.06700851486494944,4.011207317115181,3.1691629286262715,0.76746319539591,29905.626543209877,69.4950154010714,4.1200910527274255,0.060088055009284574,3.8877373973953664,3.402099640138289,0.8253639349565806,7012_8458,17.0,13.0,4.0,179,2,27,1,179,1,179,0,1,178,27,429,FL-429 S,S,Freeway,0.592448460444,0.0,7012,8458,S,2,65863,4,429,81000,65863,70,44,70.0,0.0086708397753
179,29860.824074074077,66.53161767123308,3.925509676327207,0.05965010909981482,3.040377889957798,2.3420777766032232,0.7415854725846377,56673.4984375,67.62225836606032,4.470089684553872,0.06700851486494944,4.011207317115181,3.1691629286262715,0.76746319539591,6296_7012,1.0,1.0,0.0,180,2,28,1,180,1,180,0,1,179,28,429,FL-429 S,S,Freeway,0.33280695704999996,0.0,6296,7012,S,2,65863,4,429,81000,65863,70,72,70.0,0.00483789568771
180,27972.959564541205,72.79397463888853,2.6754270094111683,0.03701228027745698,2.0965591048123544,1.5932037823988952,0.7312200542090231,27912.309597523217,66.27663794356279,3.548051093666255,0.05382672219217573,2.9483386056605583,2.289996717424492,0.744661576666971,6255_8434,3.0,1.0,2.0,181,2,29,1,181,1,181,0,1,180,29,429,FL-429 S,S,Freeway,0.22742034535300001,0.0,6255,8434,S,2,65863,4,429,73457,65863,70,51,70.0,0.00331523216594
181,16209.462132921177,73.93799596247976,2.8882240048044565,0.03909542303878322,1.3657780027165471,1.0927580116665832,0.7913918570733138,16122.200934579441,70.62873513182554,2.9928049553721943,0.0424032830835782,1.1695518644755107,0.8958126125211106,0.7626597958249829,6221_5990,2.0,2.0,0.0,182,2,30,1,182,1,182,0,1,181,30,429,FL-429 S,S,Freeway,0.632137811457,0.0,6221,5990,E,2,65863,4,414,38500,65863,70,47,70.0,0.009576818847
182,16122.200934579441,70.62873513182554,2.9928049553721943,0.0424032830835782,1.1695518644755107,0.8958126125211106,0.7626597958249829,28030.69349845201,69.60716396612986,2.337075639628404,0.033733533160533104,1.8217466879595363,1.4181139477330256,0.7596320414293269,5990_8339,7.0,7.0,0.0,183,2,31,1,183,1,183,0,1,182,31,429,FL-429 S,S,Freeway,0.945777286024,0.0,5990,8339,S,2,65863,4,429,21000,65863,70,59,70.0,0.0141008014659
183,16132.061823802163,76.32398085759108,2.964636888147216,0.03896658315489211,1.2863018462327749,1.066793086795122,0.8053160245652494,16209.462132921177,73.93799596247976,2.8882240048044565,0.03909542303878322,1.3657780027165471,1.0927580116665832,0.7913918570733138,5880_6221,4.0,3.0,1.0,184,2,32,1,184,1,184,0,1,183,32,429,FL-429 S,S,Freeway,1.02912303418,0.0,5880,6221,S,2,65863,6,429,38500,65863,70,60,70.0,0.0152358627716
184,28030.69349845201,69.60716396612986,2.337075639628404,0.033733533160533104,1.8217466879595363,1.4181139477330256,0.7596320414293269,27972.959564541205,72.79397463888853,2.6754270094111683,0.03701228027745698,2.0965591048123544,1.5932037823988952,0.7312200542090231,8339_6255,2.0,2.0,0.0,185,2,33,1,185,1,185,0,1,184,33,429,FL-429 S,S,Freeway,0.252299707485,0.0,8339,6255,S,2,65863,4,451,13600,65863,70,50,70.0,0.0036940981036300002
185,25105.29166666667,75.66940190726042,2.8546689887259054,0.038174803099756,3.2161379876105314,2.2468456917497126,0.6915987477578589,27019.359375,67.4867319173409,2.9854698323501734,0.044839577009799736,2.523717569042856,1.733393381473262,0.6766624650564705,6598_8091,14.0,12.0,2.0,186,2,1,1,186,1,186,0,1,185,1,528,FL-528 W,W,Freeway,1.14923929654,0.0,6598,8091,S,3,99999,4,520,18615,99999,70,55,70.0,0.0188902569819
186,54496.19474497682,61.905316596880255,2.626695960731181,0.04262729705002806,2.9890541043441954,1.5360418190564027,0.5139225502932173,95905.58229813664,66.54499655667168,2.8640315146809034,0.04326753978559606,3.5259470670800783,2.012524322860546,0.5704388836294155,11452_8329,14.0,10.0,4.0,187,2,3,1,187,1,187,0,1,186,3,528,FL-528 W,W,Freeway,0.39610045327699994,0.0,11452,8329,W,2,65863,6,528,80539,65863,55,67,55.0,0.006507565175229999
187,53872.323529411755,61.55686133300662,2.7086522750150857,0.04433833833506464,4.465544262466722,2.4003623843556667,0.5352392500878316,53744.287037037044,59.79778942639536,2.9988210477985797,0.0504826899565772,4.547996411249828,2.4680256249414003,0.5441862610501517,8344_8336,4.0,3.0,1.0,188,2,4,1,188,1,188,0,1,187,4,528,FL-528 W,W,Freeway,0.232467719765,0.0,8344,8336,W,2,65863,6,528,63500,65863,55,57,55.0,0.00381971307874
188,53744.287037037044,59.79778942639536,2.9988210477985797,0.0504826899565772,4.547996411249828,2.4680256249414003,0.5441862610501517,54496.19474497682,61.905316596880255,2.626695960731181,0.04262729705002806,2.9890541043441954,1.5360418190564027,0.5139225502932173,8336_11452,8.0,5.0,3.0,189,2,5,1,189,1,189,0,1,188,5,528,FL-528 W,W,Freeway,0.45070850005199997,0.0,8336,11452,W,2,65863,6,528,80539,65863,55,57,55.0,0.00740280617138
189,45142.84872611465,55.43265202915072,6.134847349938643,0.11349085713899207,6.533005469934825,4.977765790986337,0.7235055305537601,45757.19598765432,62.701964189490795,5.856895951079916,0.09490678422266564,8.038686844263896,5.237221886464462,0.6401854025391079,8199_6602,4.0,2.0,2.0,190,2,6,1,190,1,190,0,1,189,6,528,FL-528 W,W,Freeway,0.174025220088,0.0,8199,6602,W,2,65863,4,528,78462,65863,55,60,55.0,0.0028603774762099997
190,53552.534055727556,62.27326309791925,3.019469780999584,0.048702917961570384,4.927563074463949,2.735423440144083,0.5536640329092729,53775.21826625387,63.89599277935501,2.903516827711204,0.04574958896261416,5.5794901053276185,3.1444696159503107,0.5614154692373369,7054_6094,7.0,4.0,3.0,191,2,7,1,191,1,191,0,1,190,7,528,FL-528 W,W,Freeway,0.503939869165,0.0,7054,6094,W,2,65863,6,528,63500,65863,55,55,55.0,0.00828306430746
191,45757.19598765432,62.701964189490795,5.856895951079916,0.09490678422266564,8.038686844263896,5.237221886464462,0.6401854025391079,53552.534055727556,62.27326309791925,3.019469780999584,0.048702917961570384,4.927563074463949,2.735423440144083,0.5536640329092729,6602_7054,9.0,9.0,0.0,192,2,8,1,192,1,192,0,1,191,8,528,FL-528 W,W,Freeway,0.35674876553499996,0.0,6602,7054,W,2,65863,6,528,63500,65863,55,65,55.0,0.005863710190109999
192,53775.21826625387,63.89599277935501,2.903516827711204,0.04574958896261416,5.5794901053276185,3.1444696159503107,0.5614154692373369,53872.323529411755,61.55686133300662,2.7086522750150857,0.04433833833506464,4.465544262466722,2.4003623843556667,0.5352392500878316,6094_8344,6.0,4.0,2.0,193,2,9,1,193,1,193,0,1,192,9,528,FL-528 W,W,Freeway,0.232166139071,0.0,6094,8344,W,2,65863,6,528,63500,65863,55,56,55.0,0.0038160267713699997
193,47369.04496124031,66.43296138486882,3.33223784632268,0.05061426243825536,2.997739614948097,2.1448972145800487,0.6913084924107815,28609.53703703704,66.13659286317733,8.47428975540701,0.13188833569846492,5.993120948971457,7.635683098007138,1.1474134405638297,8183_6664,44.0,25.0,19.0,194,2,10,1,194,1,194,0,1,193,10,528,FL-528 W,W,Freeway,0.851952168725,0.0,8183,6664,W,2,65863,7,528,89199,65863,65,42,65.0,0.013967229409
194,44711.217054263565,67.61172135632764,3.713649439915331,0.05538131124835943,3.975426744489277,2.9453869281375735,0.7191303454611128,47369.04496124031,66.43296138486882,3.33223784632268,0.05061426243825536,2.997739614948097,2.1448972145800487,0.6913084924107815,8180_8183,2.0,1.0,1.0,195,2,11,1,195,1,195,0,1,194,11,528,FL-528 W,W,Freeway,0.191843413332,0.0,8180,8183,W,2,65863,7,528,89199,65863,70,33,70.0,0.00314220708018
195,48063.51321928461,65.71212630486444,2.7153267635452347,0.0415371625892948,3.549111907762425,2.4348741075304616,0.6706891790450412,44711.217054263565,67.61172135632764,3.713649439915331,0.05538131124835943,3.975426744489277,2.9453869281375735,0.7191303454611128,8172_8180,7.0,5.0,2.0,196,2,12,1,196,1,196,0,1,195,12,528,FL-528 W,W,Freeway,0.309585350742,0.0,8172,8180,W,2,65863,7,528,89199,65863,70,39,70.0,0.00507540943606
196,48845.06481481482,67.73327346483738,2.7261671638883804,0.04057200395845017,4.106205673309029,2.819186850428306,0.6677363644327937,48609.39660493827,69.93286592398162,2.9448560213031114,0.042432473811887764,4.450992597805062,3.059520384637102,0.6714395691723077,8055_6665,11.0,10.0,1.0,197,2,13,1,197,1,197,0,1,196,13,528,FL-528 W,W,Freeway,0.331355761779,0.0,8055,6665,W,2,65863,6,528,89199,65863,70,63,70.0,0.005446220125270001
197,48609.39660493827,69.93286592398162,2.9448560213031114,0.042432473811887764,4.450992597805062,3.059520384637102,0.6714395691723077,48063.51321928461,65.71212630486444,2.7153267635452347,0.0415371625892948,3.549111907762425,2.4348741075304616,0.6706891790450412,6665_8172,10.0,6.0,4.0,198,2,14,1,198,1,198,0,1,197,14,528,FL-528 W,W,Freeway,0.345362370034,0.0,6665,8172,W,2,65863,7,528,89199,65863,70,39,70.0,0.005676334743539999
198,28609.53703703704,66.13659286317733,8.47428975540701,0.13188833569846492,5.993120948971457,7.635683098007138,1.1474134405638297,45142.84872611465,55.43265202915072,6.134847349938643,0.11349085713899207,6.533005469934825,4.977765790986337,0.7235055305537601,6664_8199,3.0,3.0,0.0,199,2,15,1,199,1,199,0,1,198,15,528,FL-528 W,W,Freeway,0.269871958387,0.0,6664,8199,W,2,65863,4,528,78462,65863,55,63,55.0,0.00443567649601
199,38914.71141975308,69.48476403316349,2.397837053016054,0.03462363271729478,2.6567530685456298,1.6814591513874093,0.6245308027561559,48845.06481481482,67.73327346483738,2.7261671638883804,0.04057200395845017,4.106205673309029,2.819186850428306,0.6677363644327937,8065_8055,8.0,7.0,1.0,200,2,16,1,200,1,200,0,1,199,16,528,FL-528 W,W,Freeway,0.680578221173,0.0,8065,8055,S,3,65863,4,15,23000,65863,70,79,70.0,0.011185967621
200,38495.86538461538,68.90714143958722,2.262964031215123,0.033285410512582214,2.7268146118416845,1.769125011084833,0.6406740882283665,28950.890384615384,73.68770651902042,2.771347931055,0.03784507272109432,3.763803209076938,2.207819798952145,0.6041883904726029,8007_6663,12.0,9.0,3.0,201,2,17,1,201,1,201,0,1,200,17,528,FL-528 W,W,Freeway,0.77848887304,0.0,8007,6663,W,2,65863,4,528,77500,65863,70,72,70.0,0.0127934915514
201,21921.51552795031,69.18937022042132,3.4197141442166386,0.04972065499805983,2.037923460708904,1.332618437257822,0.6436880029334968,38495.86538461538,68.90714143958722,2.262964031215123,0.033285410512582214,2.7268146118416845,1.769125011084833,0.6406740882283665,8001_8007,7.0,6.0,1.0,202,2,18,1,202,1,202,0,1,201,18,528,FL-528 W,W,Freeway,0.326578194392,0.0,8001,8007,N,2,65863,4,417,82802,65863,70,116,70.0,0.0053678355907600004
202,28950.890384615384,73.68770651902042,2.771347931055,0.03784507272109432,3.763803209076938,2.207819798952145,0.6041883904726029,38914.71141975308,69.48476403316349,2.397837053016054,0.03462363271729478,2.6567530685456298,1.6814591513874093,0.6245308027561559,6663_8065,10.0,5.0,5.0,203,2,19,1,203,1,203,0,1,202,19,528,FL-528 W,W,Freeway,0.688888188513,0.0,6663,8065,W,2,65863,4,528,77500,65863,70,68,70.0,0.0112357237646
203,34681.392581143744,68.83950866308236,2.5792942025609094,0.037739903876014835,3.0766120443364557,1.943351433346542,0.6327348498805547,34491.227202472954,68.40121049549626,2.607944477522328,0.038245890315379935,2.48443353455074,1.5605252827151088,0.6298019105554796,6953_6320,5.0,5.0,0.0,204,2,20,1,204,1,204,0,1,203,20,528,FL-528 W,W,Freeway,0.55461651829,0.0,6953,6320,W,2,99999,4,528,67500,99999,70,56,70.0,0.00911614714517
204,19934.33070866142,76.44137578121786,2.790262025300151,0.036805670393933766,2.6453341559023564,1.7587261428534138,0.6631566449081631,21921.51552795031,69.18937022042132,3.4197141442166386,0.04972065499805983,2.037923460708904,1.332618437257822,0.6436880029334968,6667_8001,1.0,1.0,0.0,205,2,21,1,205,1,205,0,1,204,21,528,FL-528 W,W,Freeway,0.40090679032399995,0.0,6667,8001,W,2,99999,4,528,71737,99999,70,72,70.0,0.0065895464919100005
205,34491.227202472954,68.40121049549626,2.607944477522328,0.038245890315379935,2.48443353455074,1.5605252827151088,0.6298019105554796,19934.33070866142,76.44137578121786,2.790262025300151,0.036805670393933766,2.6453341559023564,1.7587261428534138,0.6631566449081631,6320_6667,14.0,9.0,5.0,206,2,22,1,206,1,206,0,1,205,22,528,FL-528 W,W,Freeway,0.583377203835,0.0,6320,6667,W,2,99999,6,528,67500,99999,70,48,70.0,0.009588809258120001
206,29113.08219178082,75.51024639420612,3.609953385594824,0.048881890737509634,3.843403098127744,2.7644508490672366,0.7121238930879277,,,,,,,,8099_8097,10.0,9.0,1.0,207,2,23,1,207,1,207,0,1,206,23,528,FL-528 W,W,Freeway,0.663365749511,0.0,8099,8097,W,2,99999,4,528,60096,99999,70,59,70.0,0.010903681191
207,,,,,,,,34681.392581143744,68.83950866308236,2.5792942025609094,0.037739903876014835,3.0766120443364557,1.943351433346542,0.6327348498805547,8097_6953,19.0,13.0,6.0,208,2,24,1,208,1,208,0,1,207,24,528,FL-528 W,W,Freeway,2.3197197950099997,0.0,8097,6953,W,2,99999,4,528,60096,99999,70,65,70.0,0.038128620520599996
208,29986.521604938276,71.33961560686694,3.989707716980476,0.05655464185896236,3.1112106461548303,2.1171895072820583,0.67063725798489,27861.70743034056,71.8556825697589,3.8847598536923726,0.05648607254606972,4.0002488385614505,2.974076257479828,0.7976498014385189,8112_6073,15.0,13.0,2.0,209,2,25,1,209,1,209,0,1,208,25,528,FL-528 W,W,Freeway,0.22915892107299998,0.0,8112,6073,W,2,99999,4,528,51210,99999,70,48,70.0,0.0037664762288000006
209,27861.70743034056,71.8556825697589,3.8847598536923726,0.05648607254606972,4.0002488385614505,2.974076257479828,0.7976498014385189,29113.08219178082,75.51024639420612,3.609953385594824,0.048881890737509634,3.843403098127744,2.7644508490672366,0.7121238930879277,6073_8099,37.0,26.0,11.0,210,2,26,1,210,1,210,0,1,209,26,528,FL-528 W,W,Freeway,3.1609442605,0.0,6073,8099,W,2,99999,4,528,51210,99999,70,134,70.0,0.0519559340886
210,27044.437704918037,69.31060129559157,3.2102791555287453,0.04674488123580887,2.6473740207071685,1.6836050777979918,0.6311983181394654,26994.023961661343,69.52181153664236,2.8099846547847966,0.040914628740836574,2.5049075342949885,1.7737692879938018,0.6840533715462281,6937_6322,6.0,5.0,1.0,211,2,27,1,211,1,211,0,1,210,27,528,FL-528 W,W,Freeway,0.549981743498,0.0,6937,6322,W,2,99999,4,528,51210,99999,70,103,70.0,0.00903988338691
211,26994.023961661343,69.52181153664236,2.8099846547847966,0.040914628740836574,2.5049075342949885,1.7737692879938018,0.6840533715462281,29986.521604938276,71.33961560686694,3.989707716980476,0.05655464185896236,3.1112106461548303,2.1171895072820583,0.67063725798489,6322_8112,30.0,21.0,9.0,212,2,28,1,212,1,212,0,1,211,28,528,FL-528 W,W,Freeway,2.3178180731799998,0.0,6322,8112,W,2,99999,4,528,51210,99999,70,48,70.0,0.0380972947633
212,27299.628086419754,77.58463402813607,3.0013021730114056,0.03947638492265505,3.703661768876745,2.5213943754400354,0.6770699171027126,27044.437704918037,69.31060129559157,3.2102791555287453,0.04674488123580887,2.6473740207071685,1.6836050777979918,0.6311983181394654,5943_6937,26.0,14.0,12.0,213,2,29,1,213,1,213,0,1,212,29,528,FL-528 W,W,Freeway,2.22980439046,0.0,5943,6937,W,2,99999,4,528,51210,99999,70,63,70.0,0.0366512796462
213,27019.359375,67.4867319173409,2.9854698323501734,0.044839577009799736,2.523717569042856,1.733393381473262,0.6766624650564705,27299.628086419754,77.58463402813607,3.0013021730114056,0.03947638492265505,3.703661768876745,2.5213943754400354,0.6770699171027126,8091_5943,40.0,31.0,9.0,214,2,30,1,214,1,214,0,1,213,30,528,FL-528 W,W,Freeway,1.95874020406,0.0,8091,5943,W,2,99999,4,528,51210,99999,70,40,70.0,0.0321961426427
214,56088.372670807454,60.87944664913672,4.030610694207705,0.06719279216949979,5.168986688616501,3.6259056091105215,0.6673062897432529,55600.246913580246,62.478629245641784,4.680226044528946,0.07603905688990073,4.5006992386948435,3.4627498630229616,0.7250389707934175,8327_8331,14.0,9.0,5.0,215,2,2,1,215,1,215,0,1,214,2,528,FL-528 E,E,Freeway,0.475330651307,0.0,8327,8331,E,2,65863,6,528,63500,65863,55,67,55.0,0.007809394302300001
215,56210.79411764706,64.43983524454272,5.357662287998203,0.08432835106527772,4.816162581900551,3.730258027283054,0.7329126057404419,55492.84055727554,61.47311043527769,4.941299453935024,0.08136588522925296,4.348568043945225,3.30523082686764,0.7194562562820459,6947_8301,12.0,8.0,4.0,216,2,3,1,216,1,216,0,1,215,3,528,FL-528 E,E,Freeway,0.507032029672,0.0,6947,8301,E,2,65863,6,528,63500,65863,55,55,55.0,0.00833370171971
216,55434.76697530865,61.91328271352456,4.9047101916174265,0.08029893533785698,4.954343160587103,3.6401762328706337,0.6954378225042344,56210.79411764706,64.43983524454272,5.357662287998203,0.08432835106527772,4.816162581900551,3.730258027283054,0.7329126057404419,8341_6947,5.0,2.0,3.0,217,2,4,1,217,1,217,0,1,216,4,528,FL-528 E,E,Freeway,0.229515974678,0.0,8341,6947,E,2,65863,6,528,63500,65863,55,60,55.0,0.0037724826157999997
217,55600.246913580246,62.478629245641784,4.680226044528946,0.07603905688990073,4.5006992386948435,3.4627498630229616,0.7250389707934175,55434.76697530865,61.91328271352456,4.9047101916174265,0.08029893533785698,4.954343160587103,3.6401762328706337,0.6954378225042344,8331_8341,12.0,8.0,4.0,218,2,5,1,218,1,218,0,1,217,5,528,FL-528 E,E,Freeway,0.604560913417,0.0,8331,8341,E,2,65863,6,528,63500,65863,55,59,55.0,0.00993114960298
218,55492.84055727554,61.47311043527769,4.941299453935024,0.08136588522925296,4.348568043945225,3.30523082686764,0.7194562562820459,35467.86261980831,58.89744405447731,5.322272379309793,0.09149241042228876,5.323090994824606,4.415874377897451,0.7842724010778622,8301_8296,2.0,2.0,0.0,219,2,6,1,219,1,219,0,1,218,6,528,FL-528 E,E,Freeway,0.213732098865,0.0,8301,8296,E,2,65863,4,528,71692,65863,55,55,55.0,0.0035130536072
219,35467.86261980831,58.89744405447731,5.322272379309793,0.09149241042228876,5.323090994824606,4.415874377897451,0.7842724010778622,46789.26388888888,60.70402166105295,3.2639249520406493,0.05416269873737258,4.837597923237087,3.0517639054583228,0.6164457987866685,8296_8190,16.0,9.0,7.0,220,2,7,1,220,1,220,0,1,219,7,528,FL-528 E,E,Freeway,0.7367734431499999,0.0,8296,8190,E,2,65863,6,528,89199,65863,55,62,55.0,0.0121089209274
220,46789.26388888888,60.70402166105295,3.2639249520406493,0.05416269873737258,4.837597923237087,3.0517639054583228,0.6164457987866685,45573.42901234568,66.29978520561242,2.4606208492469417,0.037356499071092036,3.159551499786166,1.8747256401511152,0.5771024958036314,8190_8186,3.0,1.0,2.0,221,2,8,1,221,1,221,0,1,220,8,528,FL-528 E,E,Freeway,0.420730895759,0.0,8190,8186,E,2,65863,6,528,89199,65863,65,47,65.0,0.00689468015209
221,45573.42901234568,66.29978520561242,2.4606208492469417,0.037356499071092036,3.159551499786166,1.8747256401511152,0.5771024958036314,48936.62037037037,65.28137757348227,2.970645749701934,0.04604741763319157,3.5852704694068325,2.3775479078617163,0.6377175276084132,8186_8176,6.0,5.0,1.0,222,2,9,1,222,1,222,0,1,221,9,528,FL-528 E,E,Freeway,0.783069502972,0.0,8186,8176,E,2,65863,7,528,89199,65863,70,44,65.0,0.0128341107641
222,48936.62037037037,65.28137757348227,2.970645749701934,0.04604741763319157,3.5852704694068325,2.3775479078617163,0.6377175276084132,49034.86882716049,70.55101432337878,3.739095689685463,0.05375881902898968,3.7140300616429935,2.7401604197100395,0.697997679355753,8176_6156,8.0,4.0,4.0,223,2,10,1,223,1,223,0,1,222,10,528,FL-528 E,E,Freeway,0.34776931160999996,0.0,8176,6156,E,2,65863,7,528,89199,65863,70,39,70.0,0.005715874431510001
223,48854.34259259259,66.3041907877313,3.7512357546844046,0.05742407822896998,2.9338808623398456,2.2868387122380818,0.7292560384556662,38748.96604938272,66.10172101087606,4.582206015617683,0.07027734543135859,4.30114514997888,3.162472971220857,0.6989550417179251,8052_8060,14.0,11.0,3.0,224,2,11,1,224,1,224,0,1,223,11,528,FL-528 E,E,Freeway,0.683164709328,0.0,8052,8060,E,2,65863,5,528,83443,65863,70,63,70.0,0.0112281579214
224,49034.86882716049,70.55101432337878,3.739095689685463,0.05375881902898968,3.7140300616429935,2.7401604197100395,0.697997679355753,48854.34259259259,66.3041907877313,3.7512357546844046,0.05742407822896998,2.9338808623398456,2.2868387122380818,0.7292560384556662,6156_8052,33.0,27.0,6.0,225,2,12,1,225,1,225,0,1,224,12,528,FL-528 E,E,Freeway,0.330283548486,0.0,6156,8052,E,2,65863,6,528,89199,65863,70,57,70.0,0.005428500371100001
225,38775.4475308642,68.46637319877972,2.134006854862976,0.03130332410429172,2.6970138521046536,1.672461320616115,0.6127558188608645,32692.730708661416,66.24821220698436,2.1853014800675457,0.033127717211643086,3.462393385205325,1.9561454614788611,0.5663398640349583,8074_8019,11.0,8.0,3.0,226,2,13,1,226,1,226,0,1,225,13,528,FL-528 E,E,Freeway,0.888061025934,0.0,8074,8019,E,2,65863,4,528,73393,65863,70,82,70.0,0.0145967958229
226,38748.96604938272,66.10172101087606,4.582206015617683,0.07027734543135859,4.30114514997888,3.162472971220857,0.6989550417179251,38847.325,71.4504689140383,3.5295986194303572,0.04984514909174016,5.870042956034348,3.657339525028807,0.6107436402628311,8060_6666,10.0,7.0,3.0,227,2,14,1,227,1,227,0,1,226,14,528,FL-528 E,E,Freeway,0.682798007697,0.0,8060,6666,E,2,65863,4,528,77500,65863,70,64,70.0,0.01113416882
227,38847.325,71.4504689140383,3.5295986194303572,0.04984514909174016,5.870042956034348,3.657339525028807,0.6107436402628311,38775.4475308642,68.46637319877972,2.134006854862976,0.03130332410429172,2.6970138521046536,1.672461320616115,0.6127558188608645,6666_8074,26.0,19.0,7.0,228,2,15,1,228,1,228,0,1,227,15,528,FL-528 E,E,Freeway,0.508568576953,0.0,6666,8074,E,2,65863,4,528,77500,65863,70,69,70.0,0.00835693292534
228,32692.730708661416,66.24821220698436,2.1853014800675457,0.033127717211643086,3.462393385205325,1.9561454614788611,0.5663398640349583,32854.060278207115,68.98771976993953,2.5749184311394395,0.037510837281226665,2.579202043180987,1.4420991659381937,0.5531632900668001,8019_6319,13.0,11.0,2.0,229,2,16,1,229,1,229,0,1,228,16,528,FL-528 E,E,Freeway,0.6943959026450001,0.0,8019,6319,E,2,99999,6,528,67500,99999,70,48,70.0,0.011413682263
229,20591.533333333333,67.69750865478346,2.4740271071318007,0.036750829224788034,1.3770311819759669,0.8842732453699949,0.6378523503773006,,,,,,,,6945_8095,17.0,14.0,3.0,230,2,17,1,230,1,230,0,1,229,17,528,FL-528 E,E,Freeway,2.3196425334599997,0.0,6945,8095,E,2,99999,4,528,67500,99999,70,57,70.0,0.0381275313939
230,32854.060278207115,68.98771976993953,2.5749184311394395,0.037510837281226665,2.579202043180987,1.4420991659381937,0.5531632900668001,20591.533333333333,67.69750865478346,2.4740271071318007,0.036750829224788034,1.3770311819759669,0.8842732453699949,0.6378523503773006,6319_6945,3.0,1.0,2.0,231,2,18,1,231,1,231,0,1,230,18,528,FL-528 E,E,Freeway,0.5546880799530001,0.0,6319,6945,E,2,99999,4,528,67500,99999,70,98,70.0,0.00911723281802
231,28645.979591836734,73.10653504641215,3.5092006951242274,0.049283411922860745,3.6369041037167498,2.269044559061475,0.6148788126487983,28946.930379746835,74.03967090545132,3.118748797332768,0.04289870493407099,3.9849486127184512,2.485609336642153,0.6191976702513613,8101_6488,33.0,24.0,9.0,232,2,19,1,232,1,232,0,1,231,19,528,FL-528 E,E,Freeway,3.04418050116,0.0,8101,6488,E,2,99999,4,528,51210,99999,70,44,70.0,0.050036772779000004
