,period,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RoadName,Direction,Roadtype,Shape_Leng,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SPEED,Shape_Le_2
143,3,21410.67803837953,72.89246227792842,1.680806310201461,0.02335713987604797,5.229846424605425,1.0707297505301432,0.2028444102336691,21330.940298507463,70.10842373838986,1.7960803177410158,0.02585144689326781,4.8913318240705905,1.0260673981944868,0.20801374377028206,6173_8544,16.0,12.0,4.0,36,2,36,1,36,1,36,37,1,35,37,417,FL-417 N,N,Freeway,1.1323705209000001,0.016793898701,6173,8544,N,2,65863,6,417,96500,65863,70,52,70.0,0.016793898701
144,0,10516.06652360515,72.00763879975212,2.0286399081692315,0.02824309888655652,1.3001347670109056,1.0245408288692306,0.7899827574469882,9300.351812366738,72.42608519797251,2.289946384718009,0.0317370136006512,1.3518617287265289,0.9976538111405904,0.7373058727031377,8557_8553,5.0,4.0,1.0,37,2,37,1,37,1,37,38,1,36,38,417,FL-417 N,N,Freeway,0.414658818261,0.00613950048481,8557,8553,N,2,65863,6,417,96944,65863,70,50,70.0,0.00613950048481
145,1,10790.829004329004,72.76510521212225,1.37383713541908,0.01904770530891068,5.693371013624956,1.7198653658264615,0.31343648219812825,11272.006423982872,71.57386603902209,1.4167548766028708,0.020153161180496915,6.606719192293428,2.1174054001924167,0.31692476889019355,8557_8553,1.0,1.0,0.0,37,2,37,1,37,1,37,38,1,36,38,417,FL-417 N,N,Freeway,0.414658818261,0.00613950048481,8557,8553,N,2,65863,6,417,96944,65863,70,50,70.0,0.00613950048481
146,2,14289.290043290044,70.57098761613531,2.3047437909354613,0.034624548136397704,7.401518260761392,1.3996699451070818,0.1860850429602317,12333.658848614072,68.12496050240236,10.059007106968744,-0.054285345532573866,7.251528590412858,1.4860846929328089,0.1972855496612792,8557_8553,0.0,0.0,0.0,37,2,37,1,37,1,37,38,1,36,38,417,FL-417 N,N,Freeway,0.414658818261,0.00613950048481,8557,8553,N,2,65863,6,417,96944,65863,70,50,70.0,0.00613950048481
147,3,21650.17094017094,72.78569161761021,1.4357367170748307,0.019954546735034863,4.8443054334963485,1.0305090582582277,0.2120760094394536,20335.99573560768,69.87485232590589,9.925978493494977,-0.4165766610890657,5.415238505870403,1.048490350084289,0.1913469496923048,8557_8553,2.0,2.0,0.0,37,2,37,1,37,1,37,38,1,36,38,417,FL-417 N,N,Freeway,0.414658818261,0.00613950048481,8557,8553,N,2,65863,6,417,96944,65863,70,50,70.0,0.00613950048481
148,0,9300.351812366738,72.42608519797251,2.289946384718009,0.0317370136006512,1.3518617287265289,0.9976538111405904,0.7373058727031377,9137.219616204693,73.54626914322544,2.4361226794642183,0.03346385078519085,1.8635940490563692,1.4356922203910147,0.7639194861333142,8553_6689,6.0,5.0,1.0,38,2,38,1,38,1,38,39,1,37,39,417,FL-417 N,N,Freeway,1.05476007377,0.0153501989885,8553,6689,N,2,65863,4,417,97500,65863,70,52,70.0,0.0153501989885
149,1,11272.006423982872,71.57386603902209,1.4167548766028708,0.020153161180496915,6.606719192293428,2.1174054001924167,0.31692476889019355,11039.195278969955,73.76667789828706,2.029503175657461,0.02817724352227865,9.171586146745325,3.0400414001908564,0.32691747298027385,8553_6689,3.0,3.0,0.0,38,2,38,1,38,1,38,39,1,37,39,417,FL-417 N,N,Freeway,1.05476007377,0.0153501989885,8553,6689,N,2,65863,4,417,97500,65863,70,52,70.0,0.0153501989885
150,2,12333.658848614072,68.12496050240236,10.059007106968744,-0.054285345532573866,7.251528590412858,1.4860846929328089,0.1972855496612792,12350.972222222224,72.15132751010337,2.613450692054809,0.039258880342156535,10.251001507313386,2.0384618834487007,0.1943082818782668,8553_6689,6.0,6.0,0.0,38,2,38,1,38,1,38,39,1,37,39,417,FL-417 N,N,Freeway,1.05476007377,0.0153501989885,8553,6689,N,2,65863,4,417,97500,65863,70,52,70.0,0.0153501989885
151,3,20335.99573560768,69.87485232590589,9.925978493494977,-0.4165766610890657,5.415238505870403,1.048490350084289,0.1913469496923048,20579.47121535181,74.12352597831212,1.7087460929026983,0.023521576730730468,7.4824837205594,1.5166317335327042,0.20008391243756465,8553_6689,5.0,4.0,1.0,38,2,38,1,38,1,38,39,1,37,39,417,FL-417 N,N,Freeway,1.05476007377,0.0153501989885,8553,6689,N,2,65863,4,417,97500,65863,70,52,70.0,0.0153501989885
152,0,10455.469083155649,70.9126766890512,2.182916981351355,0.030820493862939717,1.4205083793566249,0.9862864046174892,0.6981223816012475,10580.243070362474,70.84308726950059,2.300528358638553,0.032661012627253745,1.532331481049476,1.1272345303777846,0.7394590917167869,8544_8386,2.0,1.0,1.0,39,2,39,1,39,1,39,40,1,38,40,417,FL-417 N,N,Freeway,0.597959122964,0.008744304166819998,8544,8386,N,2,65863,6,417,96500,65863,70,57,70.0,0.008744304166819998
153,1,10570.685224839399,70.57967845187282,1.597380322416875,0.02297949651384957,5.387739925570814,1.5419774980479262,0.28350912972672393,11090.167023554604,70.07640993725718,1.5991038279760088,0.02305182404133228,6.174951045153887,1.9263138048499413,0.309639520161477,8544_8386,1.0,0.0,1.0,39,2,39,1,39,1,39,40,1,38,40,417,FL-417 N,N,Freeway,0.597959122964,0.008744304166819998,8544,8386,N,2,65863,6,417,96500,65863,70,57,70.0,0.008744304166819998
154,2,14072.01282051282,67.00004977430956,3.804111316272604,0.05971449280299379,7.268838032895378,1.7638461687232394,0.2306796597116818,14490.313432835821,65.73783786409605,3.791285141985292,0.05959186457131041,8.713890143428102,1.95976852087108,0.21974226261706936,8544_8386,8.0,6.0,2.0,39,2,39,1,39,1,39,40,1,38,40,417,FL-417 N,N,Freeway,0.597959122964,0.008744304166819998,8544,8386,N,2,65863,6,417,96500,65863,70,57,70.0,0.008744304166819998
155,3,21330.940298507463,70.10842373838986,1.7960803177410158,0.02585144689326781,4.8913318240705905,1.0260673981944868,0.20801374377028206,22197.228144989334,69.74509598046164,1.7522053476938526,0.02533683367232385,5.525230990085803,1.255872478263664,0.22593076272828996,8544_8386,7.0,6.0,1.0,39,2,39,1,39,1,39,40,1,38,40,417,FL-417 N,N,Freeway,0.597959122964,0.008744304166819998,8544,8386,N,2,65863,6,417,96500,65863,70,57,70.0,0.008744304166819998
156,0,10580.243070362474,70.84308726950059,2.300528358638553,0.032661012627253745,1.532331481049476,1.1272345303777846,0.7394590917167869,10579.0,68.65897335436202,2.486182873524524,0.036539680027060484,1.5112587197898786,1.0550948008191854,0.7026075547677312,8386_6314,2.0,2.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
157,1,11090.167023554604,70.07640993725718,1.5991038279760088,0.02305182404133228,6.174951045153887,1.9263138048499413,0.309639520161477,10908.75,68.3283468013627,1.75909379012199,0.02591786872565842,5.999733511173736,1.7187842362765189,0.2856446997909153,8386_6314,1.0,0.0,1.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
158,2,14490.313432835821,65.73783786409605,3.791285141985292,0.05959186457131041,8.713890143428102,1.95976852087108,0.21974226261706936,14347.385927505333,63.861267527253645,2.892687721504269,0.04631875521086055,7.561840483811884,1.5227491448812962,0.19791500972714007,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
159,3,22197.228144989334,69.74509598046164,1.7522053476938526,0.02533683367232385,5.525230990085803,1.255872478263664,0.22593076272828996,21919.287846481875,67.28554148964396,1.7408389593100686,0.02604844685115812,4.989857456422266,1.0257969114216308,0.20519400303247606,8386_6314,0.0,0.0,0.0,40,2,40,1,40,1,40,41,1,39,41,417,FL-417 N,N,Freeway,0.24357475420000002,0.00356276320136,8386,6314,N,2,65863,6,417,96500,65863,70,49,70.0,0.00356276320136
160,0,10497.262260127933,72.20668521787876,2.0452862008018484,0.028367207252399662,1.3758939582592713,1.060372344313902,0.7748449163331573,10516.06652360515,72.00763879975212,2.0286399081692315,0.02824309888655652,1.3001347670109056,1.0245408288692306,0.7899827574469882,6965_8557,3.0,2.0,1.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
161,1,10871.702991452992,73.36811322192985,1.2875202822681555,0.017741926509172463,5.868371062267027,1.8507444400619169,0.3117812396913611,10790.829004329004,72.76510521212225,1.37383713541908,0.01904770530891068,5.693371013624956,1.7198653658264615,0.31343648219812825,6965_8557,7.0,6.0,1.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
162,2,14329.938166311298,70.96553092206055,2.0784965542034923,0.03088518154300333,7.885528419536228,1.5176239723570877,0.18738420736460065,14289.290043290044,70.57098761613531,2.3047437909354613,0.034624548136397704,7.401518260761392,1.3996699451070818,0.1860850429602317,6965_8557,5.0,4.0,1.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
163,3,21844.22174840085,72.90899837044931,1.3919202211369666,0.019239820296343697,5.216879060101303,1.1410315678129035,0.21703600287126928,21650.17094017094,72.78569161761021,1.4357367170748307,0.019954546735034863,4.8443054334963485,1.0305090582582277,0.2120760094394536,6965_8557,7.0,7.0,0.0,41,2,41,1,41,1,41,42,1,40,42,417,FL-417 N,N,Freeway,1.02663032232,0.015074414342399999,6965,8557,N,2,65863,6,417,96500,65863,70,52,70.0,0.015074414342399999
164,0,10342.961620469085,67.56207353373576,2.2061819372106592,0.03284214700067615,1.4857595108909487,1.0926808637859349,0.7385532788803958,10497.262260127933,72.20668521787876,2.0452862008018484,0.028367207252399662,1.3758939582592713,1.060372344313902,0.7748449163331573,6315_6965,0.0,0.0,0.0,42,2,42,1,42,1,42,43,1,41,43,417,FL-417 N,N,Freeway,0.204037806176,0.00297112715967,6315,6965,N,2,65863,6,417,96500,65863,70,51,70.0,0.00297112715967
165,1,10849.496788008566,67.1262721259242,1.5332772978921851,0.022950896498235267,6.010108639002957,1.7764091117796668,0.2949236444444435,10871.702991452992,73.36811322192985,1.2875202822681555,0.017741926509172463,5.868371062267027,1.8507444400619169,0.3117812396913611,6315_6965,0.0,0.0,0.0,42,2,42,1,42,1,42,43,1,41,43,417,FL-417 N,N,Freeway,0.204037806176,0.00297112715967,6315,6965,N,2,65863,6,417,96500,65863,70,51,70.0,0.00297112715967
166,2,14250.402985074626,64.21123157778578,2.042546335928113,0.03333254893634978,7.880268446827848,1.468801686141922,0.1825999873553454,14329.938166311298,70.96553092206055,2.0784965542034923,0.03088518154300333,7.885528419536228,1.5176239723570877,0.18738420736460065,6315_6965,0.0,0.0,0.0,42,2,42,1,42,1,42,43,1,41,43,417,FL-417 N,N,Freeway,0.204037806176,0.00297112715967,6315,6965,N,2,65863,6,417,96500,65863,70,51,70.0,0.00297112715967
167,3,21749.407249466956,66.52151766217052,1.4621431212951783,0.02210720469072039,5.287788119296144,1.0864228542743941,0.20546046186461334,21844.22174840085,72.90899837044931,1.3919202211369666,0.019239820296343697,5.216879060101303,1.1410315678129035,0.21703600287126928,6315_6965,2.0,1.0,1.0,42,2,42,1,42,1,42,43,1,41,43,417,FL-417 N,N,Freeway,0.204037806176,0.00297112715967,6315,6965,N,2,65863,6,417,96500,65863,70,51,70.0,0.00297112715967
168,0,10579.0,68.65897335436202,2.486182873524524,0.036539680027060484,1.5112587197898786,1.0550948008191854,0.7026075547677312,10342.961620469085,67.56207353373576,2.2061819372106592,0.03284214700067615,1.4857595108909487,1.0926808637859349,0.7385532788803958,6314_6315,0.0,0.0,0.0,43,2,43,1,43,1,43,44,1,42,44,417,FL-417 N,N,Freeway,0.395918647817,0.005789666982879999,6314,6315,N,2,65863,6,417,96500,65863,70,46,70.0,0.005789666982879999
169,1,10908.75,68.3283468013627,1.75909379012199,0.02591786872565842,5.999733511173736,1.7187842362765189,0.2856446997909153,10849.496788008566,67.1262721259242,1.5332772978921851,0.022950896498235267,6.010108639002957,1.7764091117796668,0.2949236444444435,6314_6315,0.0,0.0,0.0,43,2,43,1,43,1,43,44,1,42,44,417,FL-417 N,N,Freeway,0.395918647817,0.005789666982879999,6314,6315,N,2,65863,6,417,96500,65863,70,46,70.0,0.005789666982879999
170,2,14347.385927505333,63.861267527253645,2.892687721504269,0.04631875521086055,7.561840483811884,1.5227491448812962,0.19791500972714007,14250.402985074626,64.21123157778578,2.042546335928113,0.03333254893634978,7.880268446827848,1.468801686141922,0.1825999873553454,6314_6315,3.0,3.0,0.0,43,2,43,1,43,1,43,44,1,42,44,417,FL-417 N,N,Freeway,0.395918647817,0.005789666982879999,6314,6315,N,2,65863,6,417,96500,65863,70,46,70.0,0.005789666982879999
171,3,21919.287846481875,67.28554148964396,1.7408389593100686,0.02604844685115812,4.989857456422266,1.0257969114216308,0.20519400303247606,21749.407249466956,66.52151766217052,1.4621431212951783,0.02210720469072039,5.287788119296144,1.0864228542743941,0.20546046186461334,6314_6315,1.0,1.0,0.0,43,2,43,1,43,1,43,44,1,42,44,417,FL-417 N,N,Freeway,0.395918647817,0.005789666982879999,6314,6315,N,2,65863,6,417,96500,65863,70,46,70.0,0.005789666982879999
172,0,8373.227990970654,68.8915793915055,2.6000425671996625,0.038286919940784515,1.4320320101362076,1.1169083844292107,0.7653476604463048,1855.991304347826,43.469825464308826,3.1270117204982304,0.07201641016548703,1.5537414017921285,1.3506351841091906,0.8646722310243556,6035_2529,1.0,1.0,0.0,44,2,44,1,44,1,44,45,1,43,45,417,FL-417 N,N,Freeway,0.40192583353699995,0.0060892041017200004,6035,2529,N,2,65863,4,417,97500,65863,70,0,70.0,0.0060892041017200004
173,1,10228.954337899544,68.75563851480425,2.8316992342390823,0.042900547912647496,7.230063983807978,2.7574815187519084,0.3632118078014972,1847.8056768558954,45.23416706726358,1.8344287818389904,0.040668265997892465,5.740304778146089,2.581794582263683,0.4523649761835769,6035_2529,3.0,3.0,0.0,44,2,44,1,44,1,44,45,1,43,45,417,FL-417 N,N,Freeway,0.40192583353699995,0.0060892041017200004,6035,2529,N,2,65863,4,417,97500,65863,70,0,70.0,0.0060892041017200004
174,2,11416.184090909092,67.9648742459687,2.2242802736447227,0.03688053778943909,7.817293114814966,1.6143959445545435,0.196229842945582,2298.513043478261,44.566023576238095,1.9197307544808968,0.04376103902071345,7.187985981711528,1.760790689920682,0.2372151534347575,6035_2529,1.0,1.0,0.0,44,2,44,1,44,1,44,45,1,43,45,417,FL-417 N,N,Freeway,0.40192583353699995,0.0060892041017200004,6035,2529,N,2,65863,4,417,97500,65863,70,0,70.0,0.0060892041017200004
175,3,19146.751693002258,69.26483095487957,1.6328480893427726,0.0240498687820904,5.7768225724863935,1.2006020957432242,0.20528642608767647,3393.4152173913044,45.78919921444873,1.6853415867164188,0.036968654832953786,4.50873789279813,1.3007501887847244,0.2885235226239191,6035_2529,1.0,1.0,0.0,44,2,44,1,44,1,44,45,1,43,45,417,FL-417 N,N,Freeway,0.40192583353699995,0.0060892041017200004,6035,2529,N,2,65863,4,417,97500,65863,70,0,70.0,0.0060892041017200004
176,0,8373.227990970654,68.8915793915055,2.6000425671996625,0.038286919940784515,1.4320320101362076,1.1169083844292107,0.7653476604463048,8373.227990970654,68.8915793915055,2.6000425671996625,0.038286919940784515,1.4320320101362076,1.1169083844292107,0.7653476604463048,6035_11878,0.0,0.0,0.0,45,2,45,1,45,1,45,46,1,44,46,417,FL-417 N,N,Freeway,0.0296119310084,0.000435862153195,6035,11878,N,2,65863,4,417,97500,65863,70,0,70.0,0.000435862153195
177,1,10228.954337899544,68.75563851480425,2.8316992342390823,0.042900547912647496,7.230063983807978,2.7574815187519084,0.3632118078014972,10228.954337899544,68.75563851480425,2.8316992342390823,0.042900547912647496,7.230063983807978,2.7574815187519084,0.3632118078014972,6035_11878,0.0,0.0,0.0,45,2,45,1,45,1,45,46,1,44,46,417,FL-417 N,N,Freeway,0.0296119310084,0.000435862153195,6035,11878,N,2,65863,4,417,97500,65863,70,0,70.0,0.000435862153195
178,2,11416.184090909092,67.9648742459687,2.2242802736447227,0.03688053778943909,7.817293114814966,1.6143959445545435,0.196229842945582,11416.184090909092,67.9648742459687,2.2242802736447227,0.03688053778943909,7.817293114814966,1.6143959445545435,0.196229842945582,6035_11878,0.0,0.0,0.0,45,2,45,1,45,1,45,46,1,44,46,417,FL-417 N,N,Freeway,0.0296119310084,0.000435862153195,6035,11878,N,2,65863,4,417,97500,65863,70,0,70.0,0.000435862153195
179,3,19146.751693002258,69.26483095487957,1.6328480893427726,0.0240498687820904,5.7768225724863935,1.2006020957432242,0.20528642608767647,19146.751693002258,69.26483095487957,1.6328480893427726,0.0240498687820904,5.7768225724863935,1.2006020957432242,0.20528642608767647,6035_11878,1.0,1.0,0.0,45,2,45,1,45,1,45,46,1,44,46,417,FL-417 N,N,Freeway,0.0296119310084,0.000435862153195,6035,11878,N,2,65863,4,417,97500,65863,70,0,70.0,0.000435862153195
180,0,7518.963123644252,67.3768702505216,3.643921123026588,0.055755357956016216,1.6816779077206054,1.3404285102759803,0.782093115511244,10184.20895522388,65.76795783605225,1.9950989885072263,0.03041344653876917,1.111038674949956,0.7667926270078224,0.6971089270742787,11876_8570,6.0,5.0,1.0,46,2,46,1,46,1,46,47,1,45,47,417,FL-417 N,N,Freeway,0.639957559946,0.00990412369953,11876,8570,E,2,65863,5,408,74500,65863,65,64,70.0,0.00990412369953
181,1,9258.252173913044,64.14641053072049,4.856462845122077,0.07834485956475983,8.726914659087232,3.5136851768407102,0.3887715223276612,9348.147751605997,66.94142791423532,1.1038574764273774,0.016682182690914413,4.022024223623227,1.3726304676214895,0.3381176518861067,11876_8570,8.0,6.0,2.0,46,2,46,1,46,1,46,47,1,45,47,417,FL-417 N,N,Freeway,0.639957559946,0.00990412369953,11876,8570,E,2,65863,5,408,74500,65863,65,64,70.0,0.00990412369953
182,2,10246.954446854665,63.96268654160245,3.40924673823334,0.056794188413578764,8.804803762642246,2.04219152356134,0.22415238648765204,13235.825159914712,64.13333568314981,3.6820516125495297,0.06510353097301819,6.32969392240195,2.017049748330054,0.2645913359254393,11876_8570,2.0,2.0,0.0,46,2,46,1,46,1,46,47,1,45,47,417,FL-417 N,N,Freeway,0.639957559946,0.00990412369953,11876,8570,E,2,65863,5,408,74500,65863,65,64,70.0,0.00990412369953
183,3,17526.088937093275,67.22326846611057,2.1241302852640054,0.032228827567133134,6.425542069638487,1.433011909050169,0.21748484678495592,20346.486140724952,66.60185544189316,1.1648808491423814,0.017672503759580453,3.778702366584185,0.8290016337399669,0.21858034818708866,11876_8570,14.0,11.0,3.0,46,2,46,1,46,1,46,47,1,45,47,417,FL-417 N,N,Freeway,0.639957559946,0.00990412369953,11876,8570,E,2,65863,5,408,74500,65863,65,64,70.0,0.00990412369953
184,0,10184.20895522388,65.76795783605225,1.9950989885072263,0.03041344653876917,1.111038674949956,0.7667926270078224,0.6971089270742787,9378.044776119405,66.36914420047013,4.426850825261845,-0.21615610230371585,1.3781425367817832,1.053344993409068,0.7549613284563234,8570_6966,3.0,0.0,3.0,47,2,47,1,47,1,47,48,1,46,48,417,FL-417 N,N,Freeway,0.312125223583,0.00480051737589,8570,6966,N,2,65863,6,417,71707,65863,70,68,70.0,0.00480051737589
185,1,9348.147751605997,66.94142791423532,1.1038574764273774,0.016682182690914413,4.022024223623227,1.3726304676214895,0.3381176518861067,8697.477516059957,67.83161158059761,4.673792100059616,-0.06095502662696909,5.1108802301054315,1.7875706235046174,0.34847229701875404,8570_6966,1.0,1.0,0.0,47,2,47,1,47,1,47,48,1,46,48,417,FL-417 N,N,Freeway,0.312125223583,0.00480051737589,8570,6966,N,2,65863,6,417,71707,65863,70,68,70.0,0.00480051737589
186,2,13235.825159914712,64.13333568314981,3.6820516125495297,0.06510353097301819,6.32969392240195,2.017049748330054,0.2645913359254393,12296.959488272922,63.406647760259645,6.909135824113097,0.12827440635986662,9.408503920961056,4.359079779294534,0.3721446280392914,8570_6966,2.0,2.0,0.0,47,2,47,1,47,1,47,48,1,46,48,417,FL-417 N,N,Freeway,0.312125223583,0.00480051737589,8570,6966,N,2,65863,6,417,71707,65863,70,68,70.0,0.00480051737589
187,3,20346.486140724952,66.60185544189316,1.1648808491423814,0.017672503759580453,3.778702366584185,0.8290016337399669,0.21858034818708866,19596.119402985074,68.35104058023977,1.1233230011970938,0.01666071168057141,4.879076652204242,1.0810079352038169,0.22139914613951955,8570_6966,5.0,3.0,2.0,47,2,47,1,47,1,47,48,1,46,48,417,FL-417 N,N,Freeway,0.312125223583,0.00480051737589,8570,6966,N,2,65863,6,417,71707,65863,70,68,70.0,0.00480051737589
188,0,9378.044776119405,66.36914420047013,4.426850825261845,-0.21615610230371585,1.3781425367817832,1.053344993409068,0.7549613284563234,10108.970021413277,68.71579375952149,2.1735847760875666,0.031854312881897134,1.2728060807986668,0.8600226559994947,0.6834104653391487,6966_8451,4.0,2.0,2.0,48,2,48,1,48,1,48,49,1,47,49,417,FL-417 N,N,Freeway,0.535070828701,0.00783213880238,6966,8451,N,2,65863,6,417,65522,65863,70,54,70.0,0.00783213880238
189,1,8697.477516059957,67.83161158059761,4.673792100059616,-0.06095502662696909,5.1108802301054315,1.7875706235046174,0.34847229701875404,9279.930885529158,69.35825074261554,1.359065098796962,0.019835437288934502,4.356562717788348,1.4603178607729057,0.3312170305614353,6966_8451,3.0,2.0,1.0,48,2,48,1,48,1,48,49,1,47,49,417,FL-417 N,N,Freeway,0.535070828701,0.00783213880238,6966,8451,N,2,65863,6,417,65522,65863,70,54,70.0,0.00783213880238
190,2,12296.959488272922,63.406647760259645,6.909135824113097,0.12827440635986662,9.408503920961056,4.359079779294534,0.3721446280392914,13145.750537634409,60.44009781108576,8.821747290414782,0.16124170167382504,8.750094521616901,4.071746868683737,0.4124759352713253,6966_8451,7.0,6.0,1.0,48,2,48,1,48,1,48,49,1,47,49,417,FL-417 N,N,Freeway,0.535070828701,0.00783213880238,6966,8451,N,2,65863,6,417,65522,65863,70,54,70.0,0.00783213880238
191,3,19596.119402985074,68.35104058023977,1.1233230011970938,0.01666071168057141,4.879076652204242,1.0810079352038169,0.22139914613951955,20204.268240343346,68.96131368818911,1.5225552109820324,0.02224760380086884,4.157018783792586,0.9450614972547876,0.2252903914884036,6966_8451,3.0,3.0,0.0,48,2,48,1,48,1,48,49,1,47,49,417,FL-417 N,N,Freeway,0.535070828701,0.00783213880238,6966,8451,N,2,65863,6,417,65522,65863,70,54,70.0,0.00783213880238
192,0,9137.219616204693,73.54626914322544,2.4361226794642183,0.03346385078519085,1.8635940490563692,1.4356922203910147,0.7639194861333142,8373.227990970654,68.8915793915055,2.6000425671996625,0.038286919940784515,1.4320320101362076,1.1169083844292107,0.7653476604463048,6689_11878,4.0,2.0,2.0,49,2,49,1,49,1,49,50,1,48,50,417,FL-417 N,N,Freeway,0.70811926113,0.0102989237466,6689,11878,N,2,65863,4,417,97500,65863,70,0,70.0,0.0102989237466
193,1,11039.195278969955,73.76667789828706,2.029503175657461,0.02817724352227865,9.171586146745325,3.0400414001908564,0.32691747298027385,10228.954337899544,68.75563851480425,2.8316992342390823,0.042900547912647496,7.230063983807978,2.7574815187519084,0.3632118078014972,6689_11878,0.0,0.0,0.0,49,2,49,1,49,1,49,50,1,48,50,417,FL-417 N,N,Freeway,0.70811926113,0.0102989237466,6689,11878,N,2,65863,4,417,97500,65863,70,0,70.0,0.0102989237466
194,2,12350.972222222224,72.15132751010337,2.613450692054809,0.039258880342156535,10.251001507313386,2.0384618834487007,0.1943082818782668,11416.184090909092,67.9648742459687,2.2242802736447227,0.03688053778943909,7.817293114814966,1.6143959445545435,0.196229842945582,6689_11878,5.0,4.0,1.0,49,2,49,1,49,1,49,50,1,48,50,417,FL-417 N,N,Freeway,0.70811926113,0.0102989237466,6689,11878,N,2,65863,4,417,97500,65863,70,0,70.0,0.0102989237466
195,3,20579.47121535181,74.12352597831212,1.7087460929026983,0.023521576730730468,7.4824837205594,1.5166317335327042,0.20008391243756465,19146.751693002258,69.26483095487957,1.6328480893427726,0.0240498687820904,5.7768225724863935,1.2006020957432242,0.20528642608767647,6689_11878,2.0,2.0,0.0,49,2,49,1,49,1,49,50,1,48,50,417,FL-417 N,N,Freeway,0.70811926113,0.0102989237466,6689,11878,N,2,65863,4,417,97500,65863,70,0,70.0,0.0102989237466
196,0,1855.991304347826,43.469825464308826,3.1270117204982304,0.07201641016548703,1.5537414017921285,1.3506351841091906,0.8646722310243556,7518.963123644252,67.3768702505216,3.643921123026588,0.055755357956016216,1.6816779077206054,1.3404285102759803,0.782093115511244,2529_11876,2.0,2.0,0.0,50,2,50,1,50,1,50,51,1,49,51,417,FL-417 N,N,Freeway,0.155378793407,0.00240078685003,2529,11876,N,2,65863,6,417,71707,65863,70,0,70.0,0.00240078685003
197,1,1847.8056768558954,45.23416706726358,1.8344287818389904,0.040668265997892465,5.740304778146089,2.581794582263683,0.4523649761835769,9258.252173913044,64.14641053072049,4.856462845122077,0.07834485956475983,8.726914659087232,3.5136851768407102,0.3887715223276612,2529_11876,1.0,1.0,0.0,50,2,50,1,50,1,50,51,1,49,51,417,FL-417 N,N,Freeway,0.155378793407,0.00240078685003,2529,11876,N,2,65863,6,417,71707,65863,70,0,70.0,0.00240078685003
198,2,2298.513043478261,44.566023576238095,1.9197307544808968,0.04376103902071345,7.187985981711528,1.760790689920682,0.2372151534347575,10246.954446854665,63.96268654160245,3.40924673823334,0.056794188413578764,8.804803762642246,2.04219152356134,0.22415238648765204,2529_11876,1.0,1.0,0.0,50,2,50,1,50,1,50,51,1,49,51,417,FL-417 N,N,Freeway,0.155378793407,0.00240078685003,2529,11876,N,2,65863,6,417,71707,65863,70,0,70.0,0.00240078685003
199,3,3393.4152173913044,45.78919921444873,1.6853415867164188,0.036968654832953786,4.50873789279813,1.3007501887847244,0.2885235226239191,17526.088937093275,67.22326846611057,2.1241302852640054,0.032228827567133134,6.425542069638487,1.433011909050169,0.21748484678495592,2529_11876,2.0,0.0,2.0,50,2,50,1,50,1,50,51,1,49,51,417,FL-417 N,N,Freeway,0.155378793407,0.00240078685003,2529,11876,N,2,65863,6,417,71707,65863,70,0,70.0,0.00240078685003
200,0,5600.1330472103,63.37979037208867,4.065267372162424,0.0650937069180093,1.3490572266098153,0.9777256264175516,0.740295687059509,7558.157782515991,70.43245692474267,2.9233259826732567,0.042093860384798135,1.3650552750041736,0.9454935207460976,0.6965863041340535,8585_8449,0.0,0.0,0.0,51,2,51,1,51,1,51,52,1,50,52,417,FL-417 N,N,Freeway,0.20390281506400001,0.0030202831452900004,8585,8449,N,2,65863,5,417,86381,65863,70,53,70.0,0.0030202831452900004
