,day,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RoadName,Direction,Roadtype,Shape_Leng,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SPEED,Shape_Le_2
2242,2,57405.67391304348,55.908164291027774,7.965511213172157,0.14365293183883174,8.523096134731874,6.621835521811508,0.7703516627830456,31511.361702127662,50.2128108538169,5.665217314167334,0.11358581034631535,8.089505839638269,5.803551372640072,0.710879910058795,6230_8274,6.0,5.0,1.0,321,2,28,1,321,1,321,0,1,320,28,408,E West Expy W,W,Freeway,0.203469708857,0.0,6230,8274,W,3,65863,4,0,23980,65863,55,129,55.0,0.00333259954669
2243,3,57832.56976744186,55.900128440995644,7.883490681066148,0.14254359067914635,8.617662262676882,6.586799772544794,0.7578418682444793,31622.011111111115,50.214454459302104,5.744904343841474,0.11517339398568473,8.163842135186734,5.7831513806999695,0.702744098080542,6230_8274,5.0,4.0,1.0,321,2,28,1,321,1,321,0,1,320,28,408,E West Expy W,W,Freeway,0.203469708857,0.0,6230,8274,W,3,65863,4,0,23980,65863,55,129,55.0,0.00333259954669
2244,4,60741.444444444445,55.946005022222224,7.924865962778928,0.14348381445733782,8.952351134420564,6.48855845864204,0.7189511297563539,33260.58064516129,49.91474154298519,5.98735478925634,0.12113371220787295,8.607701749762873,6.096229884202213,0.7022053099683461,6230_8274,12.0,10.0,2.0,321,2,28,1,321,1,321,0,1,320,28,408,E West Expy W,W,Freeway,0.203469708857,0.0,6230,8274,W,3,65863,4,0,23980,65863,55,129,55.0,0.00333259954669
2245,5,47803.73863636363,60.15177311309298,4.2270196244005005,0.07114179876827137,5.9328826923051,3.4763205395024843,0.5823436081136877,27116.522222222222,53.48778956431642,4.066845180613272,0.07706218129935785,5.694978312566682,3.433409177665125,0.5932282508239828,6230_8274,7.0,6.0,1.0,321,2,28,1,321,1,321,0,1,320,28,408,E West Expy W,W,Freeway,0.203469708857,0.0,6230,8274,W,3,65863,4,0,23980,65863,55,129,55.0,0.00333259954669
2246,6,38464.42682926828,61.57123542046587,3.181772550412891,0.05229308065527711,4.329027064731693,2.557484235450117,0.5897466525619229,21209.78823529412,55.101788617902926,3.3425893651553884,0.061382561220374006,4.1297264950431885,2.5195351291790846,0.6036692980939117,6230_8274,3.0,2.0,1.0,321,2,28,1,321,1,321,0,1,320,28,408,E West Expy W,W,Freeway,0.203469708857,0.0,6230,8274,W,3,65863,4,0,23980,65863,55,129,55.0,0.00333259954669
2247,0,7537.8723404255325,54.309255175739594,3.1626046994292363,0.05838214532071576,0.4122286883790983,0.4769928267407255,1.0167066192591552,70880.89361702128,63.88199378152468,4.715861670906252,0.07474968575659077,4.645471150082286,4.296347435779089,0.8885388603991609,6307_6229,0.0,0.0,0.0,322,2,29,1,322,1,322,0,1,321,29,408,E West Expy W,W,Freeway,0.314179016856,0.0,6307,6229,W,2,65863,7,408,139500,65863,65,59,65.0,0.00515046464292
2248,1,7752.729166666668,54.34162797975,3.214069516198676,0.05919940872267621,0.4045892458843627,0.4420364303976589,1.1022765390007614,73691.21875,63.333478968631255,5.821180162294168,0.09282182812657644,5.0182830073825215,4.9584021139813546,0.9558858813283676,6307_6229,1.0,1.0,0.0,322,2,29,1,322,1,322,0,1,321,29,408,E West Expy W,W,Freeway,0.314179016856,0.0,6307,6229,W,2,65863,7,408,139500,65863,65,59,65.0,0.00515046464292
2249,2,7714.436170212766,54.310198747305975,3.1724704633346534,0.05842697326807996,0.39458626047903816,0.4179698171008167,1.0597452834604455,75124.01052631579,63.40904745239509,5.389272554115388,0.08566728125565579,5.0353962889308175,4.6773850257781815,0.9053959870120776,6307_6229,2.0,2.0,0.0,322,2,29,1,322,1,322,0,1,321,29,408,E West Expy W,W,Freeway,0.314179016856,0.0,6307,6229,W,2,65863,7,408,139500,65863,65,59,65.0,0.00515046464292
2250,3,7890.382022471909,54.346505925254284,3.1711750077058087,0.05837514377766419,0.418634362244966,0.4514474547393295,1.051864633976977,75053.1,63.46415536410442,5.3797804864986585,0.08599575756892247,5.1111683178730765,4.73118105246509,0.8887165726517563,6307_6229,3.0,3.0,0.0,322,2,29,1,322,1,322,0,1,321,29,408,E West Expy W,W,Freeway,0.314179016856,0.0,6307,6229,W,2,65863,7,408,139500,65863,65,59,65.0,0.00515046464292
2251,4,8282.627659574468,54.477403567748844,3.0924616319867515,0.05679911887110878,0.41882380784821865,0.36579331715445,0.8589517643505641,78561.14893617021,64.0831570180028,3.617620350142466,0.057322714756823975,4.93141007665912,3.7336535200219183,0.7338054402701709,6307_6229,0.0,0.0,0.0,322,2,29,1,322,1,322,0,1,321,29,408,E West Expy W,W,Freeway,0.314179016856,0.0,6307,6229,W,2,65863,7,408,139500,65863,65,59,65.0,0.00515046464292
2252,5,6732.152173913043,54.53058038958872,2.918328045872795,0.05352991721028707,0.3269457389501464,0.232658137067472,0.7338974754407562,60118.05434782608,65.86734021730969,1.868929652730695,0.02847478010570425,3.2453881227336656,1.8167754173081,0.5599540912033998,6307_6229,0.0,0.0,0.0,322,2,29,1,322,1,322,0,1,321,29,408,E West Expy W,W,Freeway,0.314179016856,0.0,6307,6229,W,2,65863,7,408,139500,65863,65,59,65.0,0.00515046464292
2253,6,5584.781609195402,54.445165406886986,3.086276354955048,0.05669721705906086,0.26616527942914675,0.22195812426066916,0.8803003731969263,48128.7471264368,66.43411837183199,2.1422799421733174,0.032336898088574886,2.5127060440569235,1.617423670352678,0.6371063413296979,6307_6229,0.0,0.0,0.0,322,2,29,1,322,1,322,0,1,321,29,408,E West Expy W,W,Freeway,0.314179016856,0.0,6307,6229,W,2,65863,7,408,139500,65863,65,59,65.0,0.00515046464292
2254,0,80240.42391304347,62.048886388805066,6.4237597074899675,0.10448702798464103,4.167318122387323,4.2660569502892765,0.9869655231801208,74231.25806451614,61.776940508330135,7.85548683352473,0.1281721718411682,5.733556861535997,6.096625068779894,1.034839150815924,8353_6185,7.0,2.0,5.0,323,2,30,1,323,1,323,0,1,322,30,408,E West Expy W,W,Freeway,0.42615895878,0.0,8353,6185,W,2,65863,10,408,137612,65863,55,163,55.0,0.00701033979363
2255,1,84168.64210526316,61.26477641806942,7.837699660851795,0.12879528066659052,4.60685228431052,5.192454830593037,1.0950205018219032,76595.34736842105,60.91872126468532,9.204102303081998,0.1521386243066007,6.2404651143349685,6.960619133340046,1.0908100707429793,8353_6185,11.0,8.0,3.0,323,2,30,1,323,1,323,0,1,322,30,408,E West Expy W,W,Freeway,0.42615895878,0.0,8353,6185,W,2,65863,10,408,137612,65863,55,163,55.0,0.00701033979363
2256,2,85434.08510638298,61.38112632221514,7.268798234904229,0.11911754673333512,4.561032588382312,4.808961017536553,1.029300358658518,78046.73404255319,60.94454230353158,8.795100361769391,0.14538926684608192,6.291817068259921,6.728997057681007,1.0475427855698358,8353_6185,9.0,5.0,4.0,323,2,30,1,323,1,323,0,1,322,30,408,E West Expy W,W,Freeway,0.42615895878,0.0,8353,6185,W,2,65863,10,408,137612,65863,55,163,55.0,0.00701033979363
2257,3,85191.41573033707,61.56382450435621,7.179428514668123,0.1174375771088822,4.560822063075494,4.7033439783428745,1.001344268651386,78270.98876404495,61.076873298059176,8.752202041999588,0.14457603590943088,6.319977089789864,6.657715113285836,1.028395575278423,8353_6185,5.0,3.0,2.0,323,2,30,1,323,1,323,0,1,322,30,408,E West Expy W,W,Freeway,0.42615895878,0.0,8353,6185,W,2,65863,10,408,137612,65863,55,163,55.0,0.00701033979363
2258,4,89175.17204301074,62.1740253745718,5.326706073665086,0.08667145862801458,4.362495358796728,3.6409428482123634,0.8116832889721362,81983.18085106384,61.92465675233628,6.6755758452069545,0.10963085968759244,6.040285836450585,5.328321620267625,0.8580162826908085,8353_6185,9.0,8.0,1.0,323,2,30,1,323,1,323,0,1,322,30,408,E West Expy W,W,Freeway,0.42615895878,0.0,8353,6185,W,2,65863,10,408,137612,65863,55,163,55.0,0.00701033979363
2259,5,69877.31460674157,64.78107147166945,2.090946887848002,0.03236692121020458,2.783375159827152,1.4952124525345465,0.5370072263914846,65116.09782608696,65.07959042303328,2.3070934797818223,0.03559015112513115,3.7958141050423535,2.0404008528431503,0.5368445958330831,8353_6185,6.0,4.0,2.0,323,2,30,1,323,1,323,0,1,322,30,408,E West Expy W,W,Freeway,0.42615895878,0.0,8353,6185,W,2,65863,10,408,137612,65863,55,163,55.0,0.00701033979363
2260,6,56194.380952380954,65.44127094450954,2.314408309413152,0.035529666796038736,2.1869313032975364,1.3583725855075728,0.6113004310410014,52624.471264367814,65.56906624605612,2.6188592796491927,0.0401083735903706,3.012153362379315,1.8489023941041525,0.6075938760452662,8353_6185,4.0,2.0,2.0,323,2,30,1,323,1,323,0,1,322,30,408,E West Expy W,W,Freeway,0.42615895878,0.0,8353,6185,W,2,65863,10,408,137612,65863,55,163,55.0,0.00701033979363
2261,0,73762.34782608696,63.90701090065809,2.7673575991717034,0.04360773034389573,3.9914951261959817,3.057018139094832,0.7516095002309705,,,,,,,,8188_6226,4.0,4.0,0.0,324,2,31,1,324,1,324,0,1,323,31,408,E West Expy W,W,Freeway,0.40877709247500005,0.0,8188,6226,W,2,65863,7,408,139500,65863,65,56,65.0,0.0067193263005799996
2262,1,76643.56842105264,63.71487870265583,3.066197850815804,0.048419357163780416,4.161828169281195,3.217006909949295,0.7627257383309529,,,,,,,,8188_6226,1.0,1.0,0.0,324,2,31,1,324,1,324,0,1,323,31,408,E West Expy W,W,Freeway,0.40877709247500005,0.0,8188,6226,W,2,65863,7,408,139500,65863,65,56,65.0,0.0067193263005799996
2263,2,77752.41052631577,63.65965746549415,3.000549223270312,0.04735758579619122,4.222129446858181,3.1405122562984658,0.7371894336086139,,,,,,,,8188_6226,1.0,1.0,0.0,324,2,31,1,324,1,324,0,1,323,31,408,E West Expy W,W,Freeway,0.40877709247500005,0.0,8188,6226,W,2,65863,7,408,139500,65863,65,56,65.0,0.0067193263005799996
2264,3,78308.1,63.65514585996532,3.184001992911433,0.050405115996869775,4.306882185872596,3.25765461188649,0.7451338137948628,,,,,,,,8188_6226,3.0,3.0,0.0,324,2,31,1,324,1,324,0,1,323,31,408,E West Expy W,W,Freeway,0.40877709247500005,0.0,8188,6226,W,2,65863,7,408,139500,65863,65,56,65.0,0.0067193263005799996
2265,4,81574.64893617021,64.02463287958672,2.3495936675048097,0.036924542102322135,4.3389188620069445,2.917125266444802,0.6668935471990016,,,,,,,,8188_6226,1.0,1.0,0.0,324,2,31,1,324,1,324,0,1,323,31,408,E West Expy W,W,Freeway,0.40877709247500005,0.0,8188,6226,W,2,65863,7,408,139500,65863,65,56,65.0,0.0067193263005799996
2266,5,63771.25555555557,65.382207655402,1.69433751994023,0.025968638165034082,3.0190987110837124,1.6759691129380014,0.5548825239253624,,,,,,,,8188_6226,3.0,1.0,2.0,324,2,31,1,324,1,324,0,1,323,31,408,E West Expy W,W,Freeway,0.40877709247500005,0.0,8188,6226,W,2,65863,7,408,139500,65863,65,56,65.0,0.0067193263005799996
2267,6,50987.23529411764,65.89213214824156,1.8518726471222835,0.028132703702911044,2.313719150197407,1.4082878005763522,0.6087999881525523,,,,,,,,8188_6226,2.0,1.0,1.0,324,2,31,1,324,1,324,0,1,323,31,408,E West Expy W,W,Freeway,0.40877709247500005,0.0,8188,6226,W,2,65863,7,408,139500,65863,65,56,65.0,0.0067193263005799996
2268,0,70880.89361702128,63.88199378152468,4.715861670906252,0.07474968575659077,4.645471150082286,4.296347435779089,0.8885388603991609,75758.64893617021,66.36472315455515,5.75166093384078,0.08766779401579232,4.5422537242131815,4.585260267926758,0.968660194990986,6229_6177,0.0,0.0,0.0,325,2,32,1,325,1,325,0,1,324,32,408,E West Expy W,W,Freeway,0.315060560134,0.0,6229,6177,W,2,65863,7,408,139500,65863,55,88,55.0,0.00517066319789
2269,1,73691.21875,63.333478968631255,5.821180162294168,0.09282182812657644,5.0182830073825215,4.9584021139813546,0.9558858813283676,78501.86458333331,65.66175926311205,7.259297974654268,0.11142221769845644,4.9483980180584926,5.348460745102068,1.0466281754113065,6229_6177,3.0,3.0,0.0,325,2,32,1,325,1,325,0,1,324,32,408,E West Expy W,W,Freeway,0.315060560134,0.0,6229,6177,W,2,65863,7,408,139500,65863,55,88,55.0,0.00517066319789
2270,2,75124.01052631579,63.40904745239509,5.389272554115388,0.08566728125565579,5.0353962889308175,4.6773850257781815,0.9053959870120776,79288.43157894736,65.7681689287125,6.750232984769691,0.10342886168692884,4.972126943121324,5.0599993454228755,0.9927853313521264,6229_6177,3.0,2.0,1.0,325,2,32,1,325,1,325,0,1,324,32,408,E West Expy W,W,Freeway,0.315060560134,0.0,6229,6177,W,2,65863,7,408,139500,65863,55,88,55.0,0.00517066319789
2271,3,75053.1,63.46415536410442,5.3797804864986585,0.08599575756892247,5.1111683178730765,4.73118105246509,0.8887165726517563,80009.65555555555,65.97344169943946,6.4471608408173084,0.09879934634872456,4.9754200486968765,4.9831557827567785,0.9632980769123748,6229_6177,2.0,2.0,0.0,325,2,32,1,325,1,325,0,1,324,32,408,E West Expy W,W,Freeway,0.315060560134,0.0,6229,6177,W,2,65863,7,408,139500,65863,55,88,55.0,0.00517066319789
2272,4,78561.14893617021,64.0831570180028,3.617620350142466,0.057322714756823975,4.93141007665912,3.7336535200219183,0.7338054402701709,83989.36170212767,66.67686744796188,4.505688528490836,0.06866474302715933,4.813153572996371,3.9253002193572475,0.7872140142315686,6229_6177,2.0,2.0,0.0,325,2,32,1,325,1,325,0,1,324,32,408,E West Expy W,W,Freeway,0.315060560134,0.0,6229,6177,W,2,65863,7,408,139500,65863,55,88,55.0,0.00517066319789
2273,5,60118.05434782608,65.86734021730969,1.868929652730695,0.02847478010570425,3.2453881227336656,1.8167754173081,0.5599540912033998,64971.66304347825,68.89829659338108,2.091480996615843,0.030446387017632137,3.0877454371592314,1.7652940530312509,0.5716170272375746,6229_6177,0.0,0.0,0.0,325,2,32,1,325,1,325,0,1,324,32,408,E West Expy W,W,Freeway,0.315060560134,0.0,6229,6177,W,2,65863,7,408,139500,65863,55,88,55.0,0.00517066319789
2274,6,48128.7471264368,66.43411837183199,2.1422799421733174,0.032336898088574886,2.5127060440569235,1.617423670352678,0.6371063413296979,52200.39080459769,69.30193637797356,2.3490470710440423,0.03400612274570131,2.3606739118460625,1.534211875544971,0.6429660685077926,6229_6177,0.0,0.0,0.0,325,2,32,1,325,1,325,0,1,324,32,408,E West Expy W,W,Freeway,0.315060560134,0.0,6229,6177,W,2,65863,7,408,139500,65863,55,88,55.0,0.00517066319789
2275,0,,,,,,,,7537.8723404255325,54.309255175739594,3.1626046994292363,0.05838214532071576,0.4122286883790983,0.4769928267407255,1.0167066192591552,6226_6307,0.0,0.0,0.0,326,2,33,1,326,1,326,0,1,325,33,408,E West Expy W,W,Freeway,0.00281311804758,0.0,6226,6307,W,2,65863,7,408,139500,65863,65,53,65.0,4.6208600858e-05
2276,1,,,,,,,,7752.729166666668,54.34162797975,3.214069516198676,0.05919940872267621,0.4045892458843627,0.4420364303976589,1.1022765390007614,6226_6307,0.0,0.0,0.0,326,2,33,1,326,1,326,0,1,325,33,408,E West Expy W,W,Freeway,0.00281311804758,0.0,6226,6307,W,2,65863,7,408,139500,65863,65,53,65.0,4.6208600858e-05
2277,2,,,,,,,,7714.436170212766,54.310198747305975,3.1724704633346534,0.05842697326807996,0.39458626047903816,0.4179698171008167,1.0597452834604455,6226_6307,0.0,0.0,0.0,326,2,33,1,326,1,326,0,1,325,33,408,E West Expy W,W,Freeway,0.00281311804758,0.0,6226,6307,W,2,65863,7,408,139500,65863,65,53,65.0,4.6208600858e-05
2278,3,,,,,,,,7890.382022471909,54.346505925254284,3.1711750077058087,0.05837514377766419,0.418634362244966,0.4514474547393295,1.051864633976977,6226_6307,0.0,0.0,0.0,326,2,33,1,326,1,326,0,1,325,33,408,E West Expy W,W,Freeway,0.00281311804758,0.0,6226,6307,W,2,65863,7,408,139500,65863,65,53,65.0,4.6208600858e-05
2279,4,,,,,,,,8282.627659574468,54.477403567748844,3.0924616319867515,0.05679911887110878,0.41882380784821865,0.36579331715445,0.8589517643505641,6226_6307,0.0,0.0,0.0,326,2,33,1,326,1,326,0,1,325,33,408,E West Expy W,W,Freeway,0.00281311804758,0.0,6226,6307,W,2,65863,7,408,139500,65863,65,53,65.0,4.6208600858e-05
2280,5,,,,,,,,6732.152173913043,54.53058038958872,2.918328045872795,0.05352991721028707,0.3269457389501464,0.232658137067472,0.7338974754407562,6226_6307,0.0,0.0,0.0,326,2,33,1,326,1,326,0,1,325,33,408,E West Expy W,W,Freeway,0.00281311804758,0.0,6226,6307,W,2,65863,7,408,139500,65863,65,53,65.0,4.6208600858e-05
2281,6,,,,,,,,5584.781609195402,54.445165406886986,3.086276354955048,0.05669721705906086,0.26616527942914675,0.22195812426066916,0.8803003731969263,6226_6307,0.0,0.0,0.0,326,2,33,1,326,1,326,0,1,325,33,408,E West Expy W,W,Freeway,0.00281311804758,0.0,6226,6307,W,2,65863,7,408,139500,65863,65,53,65.0,4.6208600858e-05
2282,0,74231.25806451614,61.776940508330135,7.85548683352473,0.1281721718411682,5.733556861535997,6.096625068779894,1.034839150815924,82116.37234042553,61.06721158127056,5.268545882597875,0.08690369845501543,5.425059733747887,4.462927382114305,0.8089068192832485,6185_8318,4.0,4.0,0.0,327,2,34,1,327,1,327,0,1,326,34,408,E West Expy W,W,Freeway,0.600533409331,0.0,6185,8318,W,2,65863,9,408,93000,65863,55,82,55.0,0.009878677042870002
2283,1,76595.34736842105,60.91872126468532,9.204102303081998,0.1521386243066007,6.2404651143349685,6.960619133340046,1.0908100707429793,85340.30208333331,60.679845252111065,5.787408772564018,0.09590768641120674,5.704651758728543,4.8056867475512295,0.8305317020369288,6185_8318,10.0,7.0,3.0,327,2,34,1,327,1,327,0,1,326,34,408,E West Expy W,W,Freeway,0.600533409331,0.0,6185,8318,W,2,65863,9,408,93000,65863,55,82,55.0,0.009878677042870002
2284,2,78046.73404255319,60.94454230353158,8.795100361769391,0.14538926684608192,6.291817068259921,6.728997057681007,1.0475427855698358,86940.87368421053,60.54524440013605,5.664473813986219,0.09423172959768963,5.81807826908026,4.750808769053489,0.8052082969213603,6185_8318,8.0,5.0,3.0,327,2,34,1,327,1,327,0,1,326,34,408,E West Expy W,W,Freeway,0.600533409331,0.0,6185,8318,W,2,65863,9,408,93000,65863,55,82,55.0,0.009878677042870002
2285,3,78270.98876404495,61.076873298059176,8.752202041999588,0.14457603590943088,6.319977089789864,6.657715113285836,1.028395575278423,87329.85555555555,60.53727738111904,5.701636694208312,0.0951200825570206,5.906324720540612,4.7966080453301725,0.7966667721984473,6185_8318,11.0,9.0,2.0,327,2,34,1,327,1,327,0,1,326,34,408,E West Expy W,W,Freeway,0.600533409331,0.0,6185,8318,W,2,65863,9,408,93000,65863,55,82,55.0,0.009878677042870002
2286,4,81983.18085106384,61.92465675233628,6.6755758452069545,0.10963085968759244,6.040285836450585,5.328321620267625,0.8580162826908085,91064.93617021275,60.72136923437088,4.922550854894489,0.08219602072868931,5.981998072828529,4.393038273362457,0.7207825012472812,6185_8318,5.0,3.0,2.0,327,2,34,1,327,1,327,0,1,326,34,408,E West Expy W,W,Freeway,0.600533409331,0.0,6185,8318,W,2,65863,9,408,93000,65863,55,82,55.0,0.009878677042870002
2287,5,65116.09782608696,65.07959042303328,2.3070934797818223,0.03559015112513115,3.7958141050423535,2.0404008528431503,0.5368445958330831,72312.02197802198,63.25947663369646,2.349644132561505,0.037312470907954025,3.9658329051654,2.1391068051089457,0.5389469462757351,6185_8318,3.0,2.0,1.0,327,2,34,1,327,1,327,0,1,326,34,408,E West Expy W,W,Freeway,0.600533409331,0.0,6185,8318,W,2,65863,9,408,93000,65863,55,82,55.0,0.009878677042870002
2288,6,52624.471264367814,65.56906624605612,2.6188592796491927,0.0401083735903706,3.012153362379315,1.8489023941041525,0.6075938760452662,58273.55813953489,64.08193891906043,2.3678663007941223,0.03707164027680481,3.0373200777314566,1.8052555549168616,0.5941696866539441,6185_8318,0.0,0.0,0.0,327,2,34,1,327,1,327,0,1,326,34,408,E West Expy W,W,Freeway,0.600533409331,0.0,6185,8318,W,2,65863,9,408,93000,65863,55,82,55.0,0.009878677042870002
2289,0,75758.64893617021,66.36472315455515,5.75166093384078,0.08766779401579232,4.5422537242131815,4.585260267926758,0.968660194990986,80240.42391304347,62.048886388805066,6.4237597074899675,0.10448702798464103,4.167318122387323,4.2660569502892765,0.9869655231801208,6177_8353,8.0,4.0,4.0,328,2,35,1,328,1,328,0,1,327,35,408,E West Expy W,W,Freeway,0.468851634629,0.0,6177,8353,W,2,65863,10,408,139500,65863,55,154,55.0,0.00771233397922
2290,1,78501.86458333331,65.66175926311205,7.259297974654268,0.11142221769845644,4.9483980180584926,5.348460745102068,1.0466281754113065,84168.64210526316,61.26477641806942,7.837699660851795,0.12879528066659052,4.60685228431052,5.192454830593037,1.0950205018219032,6177_8353,11.0,9.0,2.0,328,2,35,1,328,1,328,0,1,327,35,408,E West Expy W,W,Freeway,0.468851634629,0.0,6177,8353,W,2,65863,10,408,139500,65863,55,154,55.0,0.00771233397922
2291,2,79288.43157894736,65.7681689287125,6.750232984769691,0.10342886168692884,4.972126943121324,5.0599993454228755,0.9927853313521264,85434.08510638298,61.38112632221514,7.268798234904229,0.11911754673333512,4.561032588382312,4.808961017536553,1.029300358658518,6177_8353,4.0,3.0,1.0,328,2,35,1,328,1,328,0,1,327,35,408,E West Expy W,W,Freeway,0.468851634629,0.0,6177,8353,W,2,65863,10,408,139500,65863,55,154,55.0,0.00771233397922
2292,3,80009.65555555555,65.97344169943946,6.4471608408173084,0.09879934634872456,4.9754200486968765,4.9831557827567785,0.9632980769123748,85191.41573033707,61.56382450435621,7.179428514668123,0.1174375771088822,4.560822063075494,4.7033439783428745,1.001344268651386,6177_8353,5.0,4.0,1.0,328,2,35,1,328,1,328,0,1,327,35,408,E West Expy W,W,Freeway,0.468851634629,0.0,6177,8353,W,2,65863,10,408,139500,65863,55,154,55.0,0.00771233397922
2293,4,83989.36170212767,66.67686744796188,4.505688528490836,0.06866474302715933,4.813153572996371,3.9253002193572475,0.7872140142315686,89175.17204301074,62.1740253745718,5.326706073665086,0.08667145862801458,4.362495358796728,3.6409428482123634,0.8116832889721362,6177_8353,7.0,6.0,1.0,328,2,35,1,328,1,328,0,1,327,35,408,E West Expy W,W,Freeway,0.468851634629,0.0,6177,8353,W,2,65863,10,408,139500,65863,55,154,55.0,0.00771233397922
2294,5,64971.66304347825,68.89829659338108,2.091480996615843,0.030446387017632137,3.0877454371592314,1.7652940530312509,0.5716170272375746,69877.31460674157,64.78107147166945,2.090946887848002,0.03236692121020458,2.783375159827152,1.4952124525345465,0.5370072263914846,6177_8353,0.0,0.0,0.0,328,2,35,1,328,1,328,0,1,327,35,408,E West Expy W,W,Freeway,0.468851634629,0.0,6177,8353,W,2,65863,10,408,139500,65863,55,154,55.0,0.00771233397922
2295,6,52200.39080459769,69.30193637797356,2.3490470710440423,0.03400612274570131,2.3606739118460625,1.534211875544971,0.6429660685077926,56194.380952380954,65.44127094450954,2.314408309413152,0.035529666796038736,2.1869313032975364,1.3583725855075728,0.6113004310410014,6177_8353,2.0,2.0,0.0,328,2,35,1,328,1,328,0,1,327,35,408,E West Expy W,W,Freeway,0.468851634629,0.0,6177,8353,W,2,65863,10,408,139500,65863,55,154,55.0,0.00771233397922
2296,0,66242.56989247311,66.52714439224634,5.865017128561915,0.08916871743887664,3.711721515624116,3.939241496886208,1.0199361899848849,68410.1170212766,66.10699158469284,6.978725886867968,0.1068776261935218,4.991442808047262,5.347030885318157,1.0361235107195852,8427_6883,2.0,2.0,0.0,329,2,36,1,329,1,329,0,1,328,36,408,E West Expy W,W,Freeway,0.495471928455,0.0,8427,6883,W,2,65863,8,408,128500,65863,65,64,65.0,0.00814446820113
2297,1,69385.27368421052,66.06150702722961,6.887221893796776,0.10501676002080612,3.9743235848310063,4.409224267983365,1.077534839534705,72017.28421052631,65.67383173433167,7.7209296709117385,0.11840833141157517,5.276064974356795,5.7567639005894895,1.0664587871570013,8427_6883,9.0,8.0,1.0,329,2,36,1,329,1,329,0,1,328,36,408,E West Expy W,W,Freeway,0.495471928455,0.0,8427,6883,W,2,65863,8,408,128500,65863,65,64,65.0,0.00814446820113
2298,2,69775.42553191491,65.84931824222066,7.190955278634705,0.11016723180015152,4.107746926076871,4.495860827994403,1.0615393125148695,72888.9052631579,65.6810324085004,7.851701162881283,0.12030565229199365,5.4134438819304505,5.796631988484725,1.049397867243252,8427_6883,6.0,3.0,3.0,329,2,36,1,329,1,329,0,1,328,36,408,E West Expy W,W,Freeway,0.495471928455,0.0,8427,6883,W,2,65863,8,408,128500,65863,65,64,65.0,0.00814446820113
2299,3,70747.6404494382,66.18829422149513,6.705469790055448,0.1021498535856248,4.047574366915268,4.304701969346056,1.031262623980666,73368.56666666668,65.95295395542131,7.562903731281358,0.11559784555671122,5.37247432096043,5.6018618241015,1.0184781263404723,8427_6883,8.0,3.0,5.0,329,2,36,1,329,1,329,0,1,328,36,408,E West Expy W,W,Freeway,0.495471928455,0.0,8427,6883,W,2,65863,8,408,128500,65863,65,64,65.0,0.00814446820113
2300,4,74184.79787234042,67.1601325111317,4.1573716245671815,0.0622753091860092,3.8394199955348367,3.188624490546127,0.8137578534283196,77331.72340425532,66.86440169889119,5.429146816278573,0.08172631648213638,5.1647798812932475,4.470966841565706,0.8495863359349439,8427_6883,1.0,1.0,0.0,329,2,36,1,329,1,329,0,1,328,36,408,E West Expy W,W,Freeway,0.495471928455,0.0,8427,6883,W,2,65863,8,408,128500,65863,65,64,65.0,0.00814446820113
2301,5,56684.282608695656,68.85690592355846,1.6360831404268148,0.02378109528973931,2.5023442408337893,1.452941811540825,0.5803078776446321,58765.57608695652,69.26760732197921,2.3161045341102637,0.033424748831073464,3.299104554987019,1.96993810785754,0.5969654261018326,8427_6883,1.0,0.0,1.0,329,2,36,1,329,1,329,0,1,328,36,408,E West Expy W,W,Freeway,0.495471928455,0.0,8427,6883,W,2,65863,8,408,128500,65863,65,64,65.0,0.00814446820113
2302,6,45048.58139534884,69.10758636413776,1.8499700907193128,0.02681433498721957,1.9042351604719605,1.2300930722039929,0.6460591788401249,46690.39080459769,69.49147276597446,2.5384705447485705,0.036542572822476416,2.5178166846837913,1.6603966265661263,0.6585528740880503,8427_6883,2.0,0.0,2.0,329,2,36,1,329,1,329,0,1,328,36,408,E West Expy W,W,Freeway,0.495471928455,0.0,8427,6883,W,2,65863,8,408,128500,65863,65,64,65.0,0.00814446820113
2303,0,59299.14893617021,63.406066028432456,5.0572152103797,0.08064376008687185,3.849194186725101,4.133295329111052,1.0327180396249884,66242.56989247311,66.52714439224634,5.865017128561915,0.08916871743887664,3.711721515624116,3.939241496886208,1.0199361899848849,8406_8427,3.0,3.0,0.0,330,2,37,1,330,1,330,0,1,329,37,408,E West Expy W,W,Freeway,0.18251842594599998,0.0,8406,8427,W,2,65863,8,408,128500,65863,65,64,65.0,0.00297172802503
