,day,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RouteId,Direction,Roadtype,Miles,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SpeedLimit,Shape_Le_2,RuralUrban,AvgVolume,AvgSpeed,StdSpeed,CoefOfVarSpeed,AvgOccupancy,StdOccupancy,CoefOfVarOccupancy,LogVolume,LogSegLength,LaneNumber
1442,0,48449.8085106383,60.29406650950033,3.7208712025336097,0.0619200467279158,5.210600763436977,3.4932031250836437,0.6659214806824175,47101.3085106383,66.01378020423678,2.6043792846963143,0.0395902733147518,3.3537330886836254,2.1099662754028867,0.6207819800239154,8190_8186,0.0,0.0,0.0,221,2,8,1,221,1,221,0,1,220,8,528,FL-528 E,E,Freeway,0.420730895759,0.0,8190,8186,E,2,65863,6,528,89199,65863,65,47,65.0,0.00689468015209,1,47775.5585106383,63.15392335686856,3.1626252436149622,0.0507551600213338,4.2821669260603015,2.8015847002432652,0.6433517303531664,10.774269459477363,-0.865761852149437,1
1443,1,47922.41666666666,60.22577568142085,3.901177132565618,0.06496840413917429,5.121997233109789,3.5164523320379133,0.6820836002672434,46614.28125,65.93806502230014,2.6193309713698922,0.03993970155734724,3.3137982781414053,2.118862017119112,0.6301648814315958,8190_8186,0.5,0.5,0.0,221,2,8,1,221,1,221,0,1,220,8,528,FL-528 E,E,Freeway,0.420730895759,0.0,8190,8186,E,2,65863,6,528,89199,65863,65,47,65.0,0.00689468015209,1,47268.34895833333,63.08192035186049,3.260254051967755,0.05245405284826077,4.2178977556255965,2.8176571745785126,0.6561242408494196,10.763596195280808,-0.865761852149437,1
1444,2,48437.3052631579,60.148853300344655,3.835193389271156,0.06390877588221268,5.2013368502236705,3.4984746017534762,0.6701574255658042,47175.073684210525,65.83206227700005,2.6444578083207038,0.040492530456710855,3.4186011354595887,2.177511732741459,0.6227412838373515,8190_8186,0.5,0.0,0.5,221,2,8,1,221,1,221,0,1,220,8,528,FL-528 E,E,Freeway,0.420730895759,0.0,8190,8186,E,2,65863,6,528,89199,65863,65,47,65.0,0.00689468015209,1,47806.18947368421,62.99045778867235,3.23982559879593,0.052200653169461764,4.30996899284163,2.8379931672474674,0.6464493547015778,10.774910396994002,-0.865761852149437,1
1445,3,49751.155555555546,59.993150217805045,4.15267994974791,0.06959570467595798,5.439315210848348,3.7109914774506136,0.6731668439813613,48569.23333333333,65.63821693853842,3.1108077708420963,0.04786689730026932,3.5848201043497427,2.3658559808364794,0.6385026993822063,8190_8186,0.5,0.0,0.5,221,2,8,1,221,1,221,0,1,220,8,528,FL-528 E,E,Freeway,0.420730895759,0.0,8190,8186,E,2,65863,6,528,89199,65863,65,47,65.0,0.00689468015209,1,49160.19444444444,62.81568357817173,3.631743860295003,0.05873130098811365,4.5120676575990455,3.0384237291435463,0.6558347716817838,10.802839519010726,-0.865761852149437,1
1446,4,52532.638297872334,60.24662845854555,3.466551353078652,0.057718079750232326,5.525837429881173,3.3579502177435776,0.6059487503741161,51111.17021276597,66.0322992492319,2.291177770199191,0.034789556112555964,3.5711898386861707,1.9848197433816508,0.5531413227354883,8190_8186,0.0,0.0,0.0,221,2,8,1,221,1,221,0,1,220,8,528,FL-528 E,E,Freeway,0.420730895759,0.0,8190,8186,E,2,65863,6,528,89199,65863,65,47,65.0,0.00689468015209,1,51821.904255319154,63.13946385388873,2.8788645616389212,0.046253817931394145,4.5485136342836725,2.671384980562614,0.5795450365548023,10.855568200938404,-0.865761852149437,1
1447,5,41904.67391304348,61.92199927786582,1.8019193122510717,0.029218436621505695,3.8654152854127664,1.8619469116731044,0.4712534889549265,40942.55434782609,67.25164767503715,1.888575622983668,0.028114381019398484,2.5622411605059177,1.1283875503012557,0.4404394828071912,8190_8186,0.0,0.0,0.0,221,2,8,1,221,1,221,0,1,220,8,528,FL-528 E,E,Freeway,0.420730895759,0.0,8190,8186,E,2,65863,6,528,89199,65863,65,47,65.0,0.00689468015209,1,41423.614130434784,64.58682347645149,1.8452474676173698,0.02866640882045209,3.213828222959342,1.49516723098718,0.45584648588105886,10.631606386827103,-0.865761852149437,1
1448,6,37840.9540229885,62.222502612077434,1.8509367791186002,0.0297866068584578,3.3855511919725494,1.8196751336153307,0.5381121597455693,36839.77011494253,67.48549512164479,2.0448163841330858,0.030342090554010867,2.243619286901347,1.182750205693151,0.5284103549049135,8190_8186,0.0,0.0,0.0,221,2,8,1,221,1,221,0,1,220,8,528,FL-528 E,E,Freeway,0.420730895759,0.0,8190,8186,E,2,65863,6,528,89199,65863,65,47,65.0,0.00689468015209,1,37340.362068965514,64.8539988668611,1.947876581625843,0.030064348706234333,2.814585239436948,1.5012126696542407,0.5332612573252413,10.527830113593039,-0.865761852149437,1
1449,0,36278.516483516476,58.29392821741673,6.295055698498106,0.1086133817308897,5.755701367894456,5.318558936820223,0.9078607494095924,48449.8085106383,60.29406650950033,3.7208712025336097,0.0619200467279158,5.210600763436977,3.4932031250836437,0.6659214806824175,8296_8190,1.0,0.5,0.5,220,2,7,1,220,1,220,0,1,219,7,528,FL-528 E,E,Freeway,0.7367734431499999,0.0,8296,8190,E,2,65863,6,528,89199,65863,55,62,55.0,0.0121089209274,1,42364.162497077385,59.29399736345853,5.007963450515858,0.08526671422940275,5.483151065665717,4.405881030951933,0.786891115046005,10.6540580596912,-0.3054748381895368,1
1450,1,37093.43010752688,58.14123246134624,6.753295905864986,0.11665735953468807,5.897235379244944,5.564591081259255,0.9278116922514223,47922.41666666666,60.22577568142085,3.901177132565618,0.06496840413917429,5.121997233109789,3.5164523320379133,0.6820836002672434,8296_8190,1.5,0.5,1.0,220,2,7,1,220,1,220,0,1,219,7,528,FL-528 E,E,Freeway,0.7367734431499999,0.0,8296,8190,E,2,65863,6,528,89199,65863,55,62,55.0,0.0121089209274,1,42507.92338709677,59.183504071383545,5.327236519215302,0.09081288183693118,5.509616306177366,4.540521706648584,0.8049476462593328,10.657445770173675,-0.3054748381895368,1
1451,2,37960.119565217385,58.029342997799475,6.8041007350477125,0.11780134610981045,6.037671369651519,5.6268299714308885,0.918298623462339,48437.3052631579,60.148853300344655,3.835193389271156,0.06390877588221268,5.2013368502236705,3.4984746017534762,0.6701574255658042,8296_8190,1.0,0.0,1.0,220,2,7,1,220,1,220,0,1,219,7,528,FL-528 E,E,Freeway,0.7367734431499999,0.0,8296,8190,E,2,65863,6,528,89199,65863,55,62,55.0,0.0121089209274,1,43198.71241418764,59.089098149072065,5.319647062159435,0.09085506099601157,5.619504109937594,4.562652286592183,0.7942280245140716,10.67356596856088,-0.3054748381895368,1
1452,3,38219.11494252874,57.963128776777324,6.89191751118276,0.11962038714457188,6.12000206380682,5.6331025095793645,0.9025034072237984,49751.155555555546,59.993150217805045,4.15267994974791,0.06959570467595798,5.439315210848348,3.7109914774506136,0.6731668439813613,8296_8190,2.5,2.5,0.0,220,2,7,1,220,1,220,0,1,219,7,528,FL-528 E,E,Freeway,0.7367734431499999,0.0,8296,8190,E,2,65863,6,528,89199,65863,55,62,55.0,0.0121089209274,1,43985.13524904214,58.97813949729118,5.5222987304653355,0.09460804591026492,5.779658637327584,4.672046993514989,0.7878351256025798,10.691607020572173,-0.3054748381895368,1
1453,4,40338.769230769234,58.4539519512148,5.663060230704698,0.09747185984144202,6.090432293184173,4.809345417414819,0.7773925910303919,52532.638297872334,60.24662845854555,3.466551353078652,0.057718079750232326,5.525837429881173,3.3579502177435776,0.6059487503741161,8296_8190,1.5,0.5,1.0,220,2,7,1,220,1,220,0,1,219,7,528,FL-528 E,E,Freeway,0.7367734431499999,0.0,8296,8190,E,2,65863,6,528,89199,65863,55,62,55.0,0.0121089209274,1,46435.70376432079,59.350290204880174,4.564805791891675,0.07759496979583717,5.8081348615326736,4.083647817579198,0.691670670702254,10.745823919997505,-0.3054748381895368,1
1454,5,31439.022727272728,60.632309047174274,2.2230133738860047,0.03676635977640845,3.960451460952021,1.920965710164248,0.4782754290098261,41904.67391304348,61.92199927786582,1.8019193122510717,0.029218436621505695,3.8654152854127664,1.8619469116731044,0.4712534889549265,8296_8190,0.0,0.0,0.0,220,2,7,1,220,1,220,0,1,219,7,528,FL-528 E,E,Freeway,0.7367734431499999,0.0,8296,8190,E,2,65863,6,528,89199,65863,55,62,55.0,0.0121089209274,1,36671.848320158104,61.27715416252005,2.0124663430685383,0.03299239819895707,3.9129333731823936,1.8914563109186764,0.4747644589823763,10.509764663944514,-0.3054748381895368,1
1455,6,26154.66666666667,60.969920337185954,2.3130734838782616,0.03799071810167046,3.2070028001114044,1.766640899664326,0.5502437401839354,37840.9540229885,62.222502612077434,1.8509367791186002,0.0297866068584578,3.3855511919725494,1.8196751336153307,0.5381121597455693,8296_8190,0.5,0.5,0.0,220,2,7,1,220,1,220,0,1,219,7,528,FL-528 E,E,Freeway,0.7367734431499999,0.0,8296,8190,E,2,65863,6,528,89199,65863,55,62,55.0,0.0121089209274,1,31997.810344827587,61.596211474631694,2.082005131498431,0.033888662480064134,3.2962769960419767,1.7931580166398282,0.5441779499647523,10.373422752716511,-0.3054748381895368,1
1456,0,57174.04255319149,61.055105680526246,5.808658940546278,0.0955356041793541,4.62978267558563,3.86338155091506,0.8203656129459309,36278.516483516476,58.29392821741673,6.295055698498106,0.1086133817308897,5.755701367894456,5.318558936820223,0.9078607494095924,8301_8296,0.0,0.0,0.0,219,2,6,1,219,1,219,0,1,218,6,528,FL-528 E,E,Freeway,0.213732098865,0.0,8301,8296,E,2,65863,4,528,71692,65863,55,55,55.0,0.0035130536072,1,46726.279518353986,59.67451694897149,6.051857319522192,0.1020744929551219,5.1927420217400435,4.590970243867641,0.8641131811777616,10.752062015969246,-1.543031922672327,0
1457,1,56083.02083333334,60.75316386941634,6.5625891796343145,0.10845020281527484,4.691050947827279,4.208335435979324,0.8815741991677131,37093.43010752688,58.14123246134624,6.753295905864986,0.11665735953468807,5.897235379244944,5.564591081259255,0.9278116922514223,8301_8296,0.5,0.5,0.0,219,2,6,1,219,1,219,0,1,218,6,528,FL-528 E,E,Freeway,0.213732098865,0.0,8301,8296,E,2,65863,4,528,71692,65863,55,55,55.0,0.0035130536072,1,46588.225470430116,59.447198165381295,6.65794254274965,0.11255378117498147,5.294143163536111,4.8864632586192895,0.9046929457095677,10.749103115878345,-1.543031922672327,0
1458,2,57197.9052631579,60.633523731079855,6.561266543105223,0.10876384095901988,4.812516091478464,4.250306302996016,0.8692095321448695,37960.119565217385,58.029342997799475,6.8041007350477125,0.11780134610981045,6.037671369651519,5.6268299714308885,0.918298623462339,8301_8296,0.0,0.0,0.0,219,2,6,1,219,1,219,0,1,218,6,528,FL-528 E,E,Freeway,0.213732098865,0.0,8301,8296,E,2,65863,4,528,71692,65863,55,55,55.0,0.0035130536072,1,47579.012414187644,59.33143336443966,6.682683639076467,0.11328259353441517,5.425093730564992,4.938568137213452,0.8937540778036043,10.77014702731929,-1.543031922672327,0
1459,3,58636.688888888886,60.4791528223691,6.816372589367553,0.11334213889076092,4.9839835328603606,4.401906209791229,0.8662512317756722,38219.11494252874,57.963128776777324,6.89191751118276,0.11962038714457188,6.12000206380682,5.6331025095793645,0.9025034072237984,8301_8296,0.0,0.0,0.0,219,2,6,1,219,1,219,0,1,218,6,528,FL-528 E,E,Freeway,0.213732098865,0.0,8301,8296,E,2,65863,4,528,71692,65863,55,55,55.0,0.0035130536072,1,48427.90191570881,59.22114079957321,6.854145050275157,0.1164812630176664,5.55199279833359,5.017504359685297,0.8843773194997353,10.787831412462335,-1.543031922672327,0
1460,4,61252.936170212764,61.25385827859585,4.9849046690845595,0.08199826301673957,4.7977263272101975,3.4650301316231658,0.7084051638256273,40338.769230769234,58.4539519512148,5.663060230704698,0.09747185984144202,6.090432293184173,4.809345417414819,0.7773925910303919,8301_8296,0.5,0.5,0.0,219,2,6,1,219,1,219,0,1,218,6,528,FL-528 E,E,Freeway,0.213732098865,0.0,8301,8296,E,2,65863,4,528,71692,65863,55,55,55.0,0.0035130536072,1,50795.852700491,59.853905114905324,5.323982449894629,0.0897350614290908,5.444079310197186,4.137187774518992,0.7428988774280096,10.835569990479753,-1.543031922672327,0
1461,5,50504.27472527473,63.111711903004036,1.6505586814811144,0.026211583194390046,3.3201595198617224,1.3474859245504511,0.4060555515471903,31439.022727272728,60.632309047174274,2.2230133738860047,0.03676635977640845,3.960451460952021,1.920965710164248,0.4782754290098261,8301_8296,0.0,0.0,0.0,219,2,6,1,219,1,219,0,1,218,6,528,FL-528 E,E,Freeway,0.213732098865,0.0,8301,8296,E,2,65863,4,528,71692,65863,55,55,55.0,0.0035130536072,1,40971.64872627373,61.872010475089155,1.9367860276835596,0.031488971485399246,3.6403054904068717,1.6342258173573496,0.4421654902785082,10.620635612012734,-1.543031922672327,0
1462,6,46805.54651162791,63.20707797591589,1.8660606051043505,0.02958543499341118,3.0786762346405285,1.3922829923716742,0.4528441141535728,26154.66666666667,60.969920337185954,2.3130734838782616,0.03799071810167046,3.2070028001114044,1.766640899664326,0.5502437401839354,8301_8296,0.0,0.0,0.0,219,2,6,1,219,1,219,0,1,218,6,528,FL-528 E,E,Freeway,0.213732098865,0.0,8301,8296,E,2,65863,4,528,71692,65863,55,55,55.0,0.0035130536072,1,36480.10658914729,62.088499156550924,2.089567044491306,0.03378807654754082,3.1428395173759665,1.5794619460180002,0.5015439271687541,10.504522366035625,-1.543031922672327,0
1463,0,57675.161290322576,60.65934798954035,4.326652331509055,0.07185481913327245,5.425485835696707,4.013522826131712,0.725690973627457,56585.20212765957,62.11732312872447,5.203170024290415,0.08443362094450264,4.746713143904919,3.9266414594019983,0.8079560210217626,8327_8331,0.5,0.0,0.5,215,2,2,1,215,1,215,0,1,214,2,528,FL-528 E,E,Freeway,0.475330651307,0.0,8327,8331,E,2,65863,6,528,63500,65863,55,67,55.0,0.007809394302300002,1,57130.18170899108,61.388335559132415,4.7649111778997355,0.07814422003888755,5.086099489800812,3.9700821427668553,0.7668234973246097,10.953087832336434,-0.743744609103565,1
1464,1,56594.27368421053,60.14528645054598,5.4701301279239765,0.09164799037879266,5.557398660550125,4.5811123421775415,0.8052249482370978,56014.14583333334,61.60856641180374,6.3083567832166425,0.10318598792136018,4.902205517299133,4.493719685206097,0.8945243748331343,8327_8331,1.0,0.5,0.5,215,2,2,1,215,1,215,0,1,214,2,528,FL-528 E,E,Freeway,0.475330651307,0.0,8327,8331,E,2,65863,6,528,63500,65863,55,67,55.0,0.007809394302300002,1,56304.20975877193,60.876926431174866,5.889243455570309,0.09741698915007642,5.229802088924629,4.53741601369182,0.849874661535116,10.938524585022812,-0.743744609103565,1
1465,2,57313.05263157895,59.997612601268166,5.561571839768638,0.09351380648933233,5.734323629909703,4.724982770626137,0.8043631081231528,56818.789473684206,61.449389700068465,6.355912448360662,0.10417872993600398,5.020473923532523,4.581873469445454,0.891036315389298,8327_8331,2.0,1.5,0.5,215,2,2,1,215,1,215,0,1,214,2,528,FL-528 E,E,Freeway,0.475330651307,0.0,8327,8331,E,2,65863,6,528,63500,65863,55,67,55.0,0.007809394302300002,1,57065.92105263157,60.72350115066831,5.95874214406465,0.09884626821266815,5.3773987767211135,4.653428120035795,0.8476997117562254,10.95196238826981,-0.743744609103565,1
1466,3,58947.655555555546,59.85045387559022,5.940916748419283,0.10019337702980706,5.945691293903877,4.9206741583762765,0.8080435311793255,58367.26666666668,61.3260217236021,6.5409560624528575,0.10755115827336127,5.210259989089964,4.731108388180886,0.8854968171233029,8327_8331,2.5,1.5,1.0,215,2,2,1,215,1,215,0,1,214,2,528,FL-528 E,E,Freeway,0.475330651307,0.0,8327,8331,E,2,65863,6,528,63500,65863,55,67,55.0,0.007809394302300002,1,58657.461111111115,60.58823779959616,6.24093640543607,0.10387226765158417,5.577975641496921,4.8258912732785815,0.8467701741513142,10.979470060161278,-0.743744609103565,1
1467,4,62060.64893617021,60.79383678211404,3.3265225918464916,0.05532755126450452,5.681293195854456,3.514537286863665,0.6090930295753268,61875.936170212764,62.35512253341947,4.117786561273686,0.06666833517201214,4.921441979664262,3.3795964292148533,0.6722863944641059,8327_8331,1.0,1.0,0.0,215,2,2,1,215,1,215,0,1,214,2,528,FL-528 E,E,Freeway,0.475330651307,0.0,8327,8331,E,2,65863,6,528,63500,65863,55,67,55.0,0.007809394302300002,1,61968.29255319149,61.57447965776676,3.7221545765600887,0.06099794321825833,5.301367587759359,3.447066858039259,0.6406897120197164,11.034378122779916,-0.743744609103565,1
1468,5,51473.16483516483,62.30838922177286,1.5459347291135606,0.02484633248665333,4.057578681058566,1.6984186872328564,0.4188804710617797,51382.43478260869,64.18862617919511,1.8968546458805688,0.02961073691427935,3.4592523044846235,1.4553588357501213,0.4212316931600319,8327_8331,0.0,0.0,0.0,215,2,2,1,215,1,215,0,1,214,2,528,FL-528 E,E,Freeway,0.475330651307,0.0,8327,8331,E,2,65863,6,528,63500,65863,55,67,55.0,0.007809394302300002,1,51427.79980888676,63.248507700483984,1.7213946874970647,0.02722853470046634,3.758415492771595,1.5768887614914888,0.42005608211090584,10.847934157548332,-0.743744609103565,1
1469,6,47824.16279069768,62.56097608827071,1.828688860092816,0.02930324729604807,3.6412812827622365,1.7437589995736984,0.4796318516306463,47565.88505747126,64.4704815894776,2.1150109308839182,0.0329091812024838,3.1369558808249125,1.5023875000747149,0.4794442156399826,8327_8331,0.0,0.0,0.0,215,2,2,1,215,1,215,0,1,214,2,528,FL-528 E,E,Freeway,0.475330651307,0.0,8327,8331,E,2,65863,6,528,63500,65863,55,67,55.0,0.007809394302300002,1,47695.02392408447,63.51572883887415,1.9718498954883672,0.031106214249265934,3.3891185817935745,1.6230732498242066,0.47953803363531444,10.772582351184896,-0.743744609103565,1
1470,0,56585.20212765957,62.11732312872447,5.203170024290415,0.08443362094450264,4.746713143904919,3.9266414594019983,0.8079560210217626,56978.265957446805,61.415213162108564,5.660097520455658,0.0925889837905963,5.238576372424031,4.203607431491775,0.7882852811323837,8331_8341,1.0,1.0,0.0,218,2,5,1,218,1,218,0,1,217,5,528,FL-528 E,E,Freeway,0.604560913417,0.0,8331,8341,E,2,65863,6,528,63500,65863,55,59,55.0,0.00993114960298,1,56781.73404255319,61.76626814541652,5.431633772373036,0.08851130236754948,4.9926447581644755,4.0651244454468864,0.7981206510770731,10.946969969232232,-0.5032528473918276,1
1471,1,56014.14583333334,61.60856641180374,6.3083567832166425,0.10318598792136018,4.902205517299133,4.493719685206097,0.8945243748331343,56251.33333333334,61.051551965964926,6.3521023910976195,0.10461740145981904,5.320760751391074,4.668846427773711,0.8590423148007846,8331_8341,0.0,0.0,0.0,218,2,5,1,218,1,218,0,1,217,5,528,FL-528 E,E,Freeway,0.604560913417,0.0,8331,8341,E,2,65863,6,528,63500,65863,55,59,55.0,0.00993114960298,1,56132.73958333334,61.330059188884334,6.330229587157131,0.1039016946905896,5.111483134345104,4.581283056489903,0.8767833448169595,10.93547451457225,-0.5032528473918276,1
1472,2,56818.789473684206,61.449389700068465,6.355912448360662,0.10417872993600398,5.020473923532523,4.581873469445454,0.891036315389298,57135.6,60.8207851777396,6.470043272309095,0.1069951439984639,5.484780885610676,4.786187854418009,0.8547725352305726,8331_8341,0.5,0.5,0.0,218,2,5,1,218,1,218,0,1,217,5,528,FL-528 E,E,Freeway,0.604560913417,0.0,8331,8341,E,2,65863,6,528,63500,65863,55,59,55.0,0.00993114960298,1,56977.1947368421,61.13508743890404,6.412977860334879,0.10558693696723394,5.2526274045716,4.684030661931732,0.8729044253099353,10.95040637442229,-0.5032528473918276,1
1473,3,58367.26666666668,61.3260217236021,6.5409560624528575,0.10755115827336127,5.210259989089964,4.731108388180886,0.8854968171233029,58580.07777777778,60.675292461394044,6.666397356649593,0.11062638587360198,5.679023063899644,4.898030557336437,0.8426277065231564,8331_8341,2.0,1.5,0.5,218,2,5,1,218,1,218,0,1,217,5,528,FL-528 E,E,Freeway,0.604560913417,0.0,8331,8341,E,2,65863,6,528,63500,65863,55,59,55.0,0.00993114960298,1,58473.67222222223,61.00065709249807,6.603676709551225,0.10908877207348162,5.444641526494804,4.814569472758661,0.8640622618232296,10.976331884434803,-0.5032528473918276,1
1474,4,61875.936170212764,62.35512253341947,4.117786561273686,0.06666833517201214,4.921441979664262,3.3795964292148533,0.6722863944641059,61518.54255319149,61.578934217261285,4.600427140074534,0.07525966710753082,5.435116680184136,3.6306102632808512,0.6560420910254768,8331_8341,0.5,0.5,0.0,218,2,5,1,218,1,218,0,1,217,5,528,FL-528 E,E,Freeway,0.604560913417,0.0,8331,8341,E,2,65863,6,528,63500,65863,55,59,55.0,0.00993114960298,1,61697.23936170213,61.96702837534038,4.3591068506741095,0.07096400113977147,5.1782793299242,3.5051033462478522,0.6641642427447914,11.029994465970315,-0.5032528473918276,1
1475,5,51382.43478260869,64.18862617919511,1.8968546458805688,0.02961073691427935,3.4592523044846235,1.4553588357501213,0.4212316931600319,50300.369565217385,63.81685641799414,2.033288260354213,0.03191135070935525,3.8631813352827407,1.5265790791904608,0.3954905289023491,8331_8341,2.0,0.5,1.5,218,2,5,1,218,1,218,0,1,217,5,528,FL-528 E,E,Freeway,0.604560913417,0.0,8331,8341,E,2,65863,6,528,63500,65863,55,59,55.0,0.00993114960298,1,50841.40217391304,64.00274129859463,1.965071453117391,0.030761043811817303,3.6612168198836823,1.4909689574702911,0.4083611110311905,10.836466305055108,-0.5032528473918276,1
1476,6,47565.88505747126,64.4704815894776,2.1150109308839182,0.0329091812024838,3.1369558808249125,1.5023875000747149,0.4794442156399826,46611.24137931036,64.22421439200389,2.324927167959401,0.036274812650871485,3.54845110634182,1.5891104242500556,0.4480903527129307,8331_8341,0.0,0.0,0.0,218,2,5,1,218,1,218,0,1,217,5,528,FL-528 E,E,Freeway,0.604560913417,0.0,8331,8341,E,2,65863,6,528,63500,65863,55,59,55.0,0.00993114960298,1,47088.56321839082,64.34734799074074,2.2199690494216595,0.034591996926677644,3.3427034935833664,1.5457489621623852,0.46376728417645663,10.759785431376722,-0.5032528473918276,1
1477,0,56978.265957446805,61.415213162108564,5.660097520455658,0.0925889837905963,5.238576372424031,4.203607431491775,0.7882852811323837,57810.70212765957,63.987788585466426,6.190897025338372,0.09719194521505926,5.124478281358941,4.278086581545475,0.8208308804608485,8341_6947,1.0,0.5,0.5,217,2,4,1,217,1,217,0,1,216,4,528,FL-528 E,E,Freeway,0.229515974678,0.0,8341,6947,E,2,65863,6,528,63500,65863,55,60,55.0,0.0037724826158,1,57394.48404255319,62.701500873787495,5.925497272897015,0.09489046450282779,5.181527326891486,4.240847006518624,0.8045580807966162,10.957703480870432,-1.4717826454638658,1
1478,1,56251.33333333334,61.051551965964926,6.3521023910976195,0.10461740145981904,5.320760751391074,4.668846427773711,0.8590423148007846,56897.75,63.60509779424121,7.093712686786318,0.11215879768463964,5.222872354870032,4.808765894881307,0.9022190043070912,8341_6947,0.5,0.5,0.0,217,2,4,1,217,1,217,0,1,216,4,528,FL-528 E,E,Freeway,0.229515974678,0.0,8341,6947,E,2,65863,6,528,63500,65863,55,60,55.0,0.0037724826158,1,56574.54166666667,62.32832488010307,6.722907538941969,0.10838809957222933,5.271816553130552,4.738806161327509,0.8806306595539379,10.943314369128519,-1.4717826454638658,1
1479,2,57135.6,60.8207851777396,6.470043272309095,0.1069951439984639,5.484780885610676,4.786187854418009,0.8547725352305726,57879.91578947369,63.39117736151884,7.061524225114057,0.11209277862830773,5.351138020744013,4.8034652986036726,0.8798538330039547,8341_6947,0.5,0.0,0.5,217,2,4,1,217,1,217,0,1,216,4,528,FL-528 E,E,Freeway,0.229515974678,0.0,8341,6947,E,2,65863,6,528,63500,65863,55,60,55.0,0.0037724826158,1,57507.757894736846,62.105981269629225,6.765783748711575,0.10954396131338581,5.417959453177344,4.794826576510841,0.8673131841172637,10.959675137593036,-1.4717826454638658,1
1480,3,58580.07777777778,60.675292461394044,6.666397356649593,0.11062638587360198,5.679023063899644,4.898030557336437,0.8426277065231564,59279.788888888885,63.156277134983156,7.375399333916091,0.11770789261861182,5.585314636194784,5.022947478972826,0.8785952632944612,8341_6947,0.0,0.0,0.0,217,2,4,1,217,1,217,0,1,216,4,528,FL-528 E,E,Freeway,0.229515974678,0.0,8341,6947,E,2,65863,6,528,63500,65863,55,60,55.0,0.0037724826158,1,58929.933333333334,61.9157847981886,7.020898345282842,0.1141671392461069,5.632168850047214,4.9604890181546315,0.8606114849088089,10.984104446545613,-1.4717826454638658,1
1481,4,61518.54255319149,61.578934217261285,4.600427140074534,0.07525966710753082,5.435116680184136,3.6306102632808512,0.6560420910254768,62126.6914893617,64.07567399749557,5.0909394346644286,0.0800756452854801,5.327903811362826,3.7503407931935335,0.6906366397825571,8341_6947,0.0,0.0,0.0,217,2,4,1,217,1,217,0,1,216,4,528,FL-528 E,E,Freeway,0.229515974678,0.0,8341,6947,E,2,65863,6,528,63500,65863,55,60,55.0,0.0037724826158,1,61822.617021276594,62.827304107378424,4.845683287369481,0.07766765619650545,5.381510245773481,3.6904755282371924,0.673339365404017,11.032024547712718,-1.4717826454638658,1
1482,5,50300.369565217385,63.81685641799414,2.033288260354213,0.03191135070935525,3.8631813352827407,1.5265790791904608,0.3954905289023491,51188.670329670334,66.3914934321043,2.083465557125502,0.031470037833564495,3.643481954835413,1.574178947973088,0.4323440601819337,8341_6947,0.5,0.0,0.5,217,2,4,1,217,1,217,0,1,216,4,528,FL-528 E,E,Freeway,0.229515974678,0.0,8341,6947,E,2,65863,6,528,63500,65863,55,60,55.0,0.0037724826158,1,50744.519947443856,65.10417492504922,2.0583769087398576,0.031690694271459874,3.7533316450590766,1.5503790135817743,0.41391729454214143,10.834558909742475,-1.4717826454638658,1
1483,6,46611.24137931036,64.22421439200389,2.324927167959401,0.036274812650871485,3.54845110634182,1.5891104242500556,0.4480903527129307,47487.58139534884,66.70030236179939,2.2713335550975002,0.03417929017644933,3.3107916047226937,1.6487002994224018,0.4972973800410638,8341_6947,0.0,0.0,0.0,217,2,4,1,217,1,217,0,1,216,4,528,FL-528 E,E,Freeway,0.229515974678,0.0,8341,6947,E,2,65863,6,528,63500,65863,55,60,55.0,0.0037724826158,1,47049.4113873296,65.46225837690164,2.2981303615284503,0.03522705141366041,3.429621355532257,1.6189053618362288,0.47269386637699723,10.75895363457033,-1.4717826454638658,1
1484,0,55723.161290322576,61.64784723637654,2.7013255080138627,0.04402705824441341,3.1223557093268437,1.6315149221873677,0.5217640785617778,96752.51612903227,66.28698804188839,2.90350814407673,0.04399886862853735,3.6425523711897374,2.105473126238011,0.5745082718731986,11452_8329,0.5,0.0,0.5,187,2,3,1,187,1,187,0,1,186,3,528,FL-528 W,W,Freeway,0.396100453277,0.0,11452,8329,W,2,65863,6,528,80539,65863,55,67,55.0,0.006507565175229999,1,76237.83870967742,63.967417639132464,2.802416826045296,0.04401296343647538,3.3824540402582906,1.8684940242126893,0.5481361752174883,11.241613189417304,-0.9260874300050093,1
