,hour,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId,TotalCrashes,OCrashes,KABCCrashes,OBJECTID_1,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,OBJECTID_2,Join_Cou_3,TARGET_F_3,OBJECTID,RoadNumber,RoadName,Direction,Roadtype,Shape_Leng,Shape_Le_1,UpStationId,DownStationId,Direction_,F_System,Urban_Code,ThruLanes,Route_Numb,AADT,Urban_Co_1,Speed_Limi,IRI,SPEED,Shape_Le_2
7368,0,349.1986899563318,60.065123496349145,2.1129742169638552,0.035644020151161124,0.7173040607794828,0.2862910564071501,0.3966452216000252,350.49356223175965,60.05111087884706,1.952408652830512,0.032794916184825315,0.7515925098113152,0.2699756217536521,0.3707773250916968,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7369,1,231.14442013129104,60.04791433323168,2.4961436104302392,0.042059392038724455,0.5292626665949876,0.3584786684474829,0.5576816190292527,233.92274678111588,59.8397014993808,2.270467998187939,0.03813751447703022,0.5247104271746466,0.24949856459259875,0.4896629281631353,8254_8252,1.0,1.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7370,2,209.0153172866521,60.232334302466796,2.660475162228701,0.04430559070537055,0.6408517304322985,0.28345859781207594,0.5664684607110079,211.706008583691,60.08519108408567,2.4859708588377627,0.041507126861485985,0.4934029952909295,0.24509005480867396,0.51920751122571,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7371,3,190.45414847161567,60.54625526460225,2.7577942503645976,0.04580989340587442,0.5956639457029752,0.3804934771655202,0.6077506106736686,191.08817204301081,60.45220232267322,2.575177667022667,0.04287921304269415,0.4748084211666858,0.2568023181969466,0.5577772130469955,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7372,4,269.479302832244,61.45322984243207,2.5717010523236987,0.042422966218330214,0.5738589085516366,0.2832748776318073,0.4905465147699428,260.56437768240346,61.508465109922355,2.3408402496381115,0.038156977773732635,0.5978669611235927,0.2665373939451819,0.4623377828812425,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7373,5,685.8300653594772,62.826904090323275,1.7521836363069836,0.028176261965361143,1.313860488189588,0.56369488739116,0.43001625108650776,675.8412017167383,62.89597027577766,1.5845477367697491,0.02528138388184721,1.4629286048817307,0.6375250651204541,0.4365554001374039,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7374,6,1819.2113289760348,61.94854933342456,1.5972082804477137,0.025991902412145586,3.869102102395724,1.3662009686214274,0.3348681626354942,1907.8905579399138,62.41687309538167,1.2749562305275084,0.02059596231228599,4.5313799939126085,1.5364883673069383,0.33736669709451217,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7375,7,2628.7799564270153,60.935061577542974,1.6606620708790776,0.027562916604239356,5.6505043806553745,0.7867457240339952,0.13566951621281215,2948.9141630901286,61.89420422736662,1.1939507871017974,0.019375464304537262,7.039598322614182,0.7958649702153793,0.11591285295799612,8254_8252,1.0,1.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7376,8,2521.4596949891065,60.6248539525035,1.6337638158677594,0.0286547815326196,5.5800602080398605,0.8047543329710795,0.1381399867714277,2894.8645161290324,61.48769375198335,1.2130704979385158,0.020212332871671918,6.996403106292599,0.7829314587110799,0.11196693072780252,8254_8252,1.0,1.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7377,9,2296.252723311547,61.1755422420386,1.5501357856915792,0.02631294889687976,5.134076885428757,0.7531771113848268,0.1395755131694888,2499.723175965665,61.85515656961961,1.1009587166097572,0.017952037438298953,6.090598443517842,0.7661493785061566,0.12563707009826694,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7378,10,2016.5249457700647,61.50607957225159,1.3665740290023929,0.02231554360962209,4.572886541545002,0.5812503857193946,0.12156593654543445,2153.034188034188,62.041101974069974,1.0611230782350831,0.017208649470609676,5.284639090277854,0.5717324583999406,0.10874025593894596,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7379,11,2084.354978354979,61.37515938328468,1.4575583365806632,0.024092041801560698,4.759369404534113,0.6723843948610363,0.1258198867885672,2234.6252676659533,62.03752359824809,1.110877756359333,0.01815196992078209,5.463080026711019,0.6269733041126855,0.11076760201836364,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7380,12,2178.4329004329006,61.22976341598969,1.4790976645707707,0.024621290654008383,5.008848810750386,0.7510601022371591,0.13173382819693222,2343.846153846154,61.849659817186385,1.1757392704709977,0.01968465109262477,5.7544978784294925,0.6843452696890849,0.11237480342215322,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7381,13,2272.1663066954643,60.88237801598378,1.6330684054691709,0.028516359335131386,5.336077782852877,0.9496769310159228,0.14489639318944894,2461.1452991452993,61.56055882602146,1.32989312886737,0.023648633177705016,6.1331485140521815,0.8480524971524314,0.12646629439932888,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7382,14,2519.777537796976,60.38031929445547,1.5921677660977531,0.030417769738682657,5.956531852799334,0.9971084840268216,0.14396829612974998,2751.880341880342,61.09623277819779,1.2774393612434547,0.024043857351455825,6.924521775101567,0.8698297513173542,0.11888600447167695,8254_8252,1.0,1.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7383,15,3119.9094827586205,59.374993094780216,1.729895779366295,0.031552543945555504,7.453100570824972,1.332921790325904,0.15983861192978058,3490.3176972281453,60.18469310433528,1.4139625349197018,0.02543043256633227,8.862719105676867,1.3518246564280996,0.1464946522626258,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7384,16,3638.4051724137926,58.16504299676392,2.0219775836567253,0.03738576166173958,8.468919290464882,1.2840569727370221,0.13873248640798427,4294.4029850746265,58.82015809937216,1.8615529535337592,0.03484566339844941,11.019874654520951,1.4606668918606738,0.12514930877138214,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7385,17,3579.842332613391,56.950790584952564,2.774754554763664,0.057162789120362587,8.82311265911459,1.7504551668634198,0.170055440741257,4280.089552238806,57.160693612060896,2.685446899547548,0.05692483162863597,11.666433362227426,1.934347543771852,0.14911976638609606,8254_8252,2.0,2.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7386,18,2704.159827213823,60.10295054808992,1.8525522556953031,0.033223781907440936,6.061686162267178,1.2890204839521389,0.18446367623819013,3062.710021321961,60.413549154611744,1.7201052749360048,0.031021997986158727,7.455482085917028,1.5538276143662062,0.19491963667065484,8254_8252,1.0,1.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7387,19,1889.7462039045554,61.685261844766366,1.4394370741360236,0.02546772061548539,4.004866646963932,0.8654498110466745,0.18353720461953585,2027.102564102564,61.75761116969435,1.2021460153028054,0.01997468866479401,4.554823290350119,0.7876369719869757,0.1674804197582936,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7388,20,1409.819956616052,61.33698356866853,1.514116868639248,0.02477831993378401,2.8460067465810868,0.5134719189060487,0.16550111600873044,1482.10278372591,61.03331687956118,1.3672181977487787,0.022748373965191453,3.239825715192802,0.4925081380161186,0.15069959288866794,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7389,21,1205.0974025974026,60.22115714769875,1.4802569387797575,0.025030432179907344,2.5136049152558844,0.5610903494846649,0.1945318160030013,1258.6666666666667,60.1364496832689,1.2547996644107935,0.022821432426663537,2.8275521254183054,0.5260454107654758,0.17760525068691865,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7390,22,926.5411255411257,60.279558061149686,1.5209943271649151,0.02553518681565571,1.8522414092649417,0.4720029113474733,0.24402191023690495,946.7970085470083,60.34757164969448,1.38546553219105,0.02342829603111109,2.0201404755299293,0.4994554271467415,0.23592730397880726,8254_8252,1.0,0.0,1.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7391,23,636.7369565217391,60.35131911256285,1.711134353962779,0.028625586860640026,1.2537419420765092,0.3484025199435968,0.2840511536564741,643.5299145299144,60.43794291809273,1.4933426275150503,0.024852405005435136,1.3560717002921332,0.37243752106809935,0.2782915382507243,8254_8252,0.0,0.0,0.0,308,2,15,1,308,1,308,0,1,307,15,408,E West Expy W,W,Freeway,0.265913166567,0.0,8254,8252,W,2,65863,6,408,85901,65863,55,162,55.0,0.00437412598084
7392,0,350.49356223175965,60.05111087884706,1.952408652830512,0.032794916184825315,0.7515925098113152,0.2699756217536521,0.3707773250916968,408.82012847965734,62.346618875016745,2.2326366660182724,0.03595847970605316,0.8160469013635283,0.2776681953698145,0.3435653785260688,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7393,1,233.92274678111588,59.8397014993808,2.270467998187939,0.03813751447703022,0.5247104271746466,0.24949856459259875,0.4896629281631353,279.03426124197,62.199415529571716,2.5233903852300505,0.04091768338529087,0.5739441174920836,0.2323453509717523,0.42620513149906186,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7394,2,211.706008583691,60.08519108408567,2.4859708588377627,0.041507126861485985,0.4934029952909295,0.24509005480867396,0.51920751122571,257.8543897216274,62.53063314691746,2.722479758707549,0.04371514025981322,0.5460839743698105,0.22780506884710566,0.45014031916861796,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7395,3,191.08817204301081,60.45220232267322,2.575177667022667,0.04287921304269415,0.4748084211666858,0.2568023181969466,0.5577772130469955,218.92719486081367,62.219985693789006,2.948764672537753,0.04774445037349838,0.5173227012392864,0.2557161458010661,0.5073557765827402,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7396,4,260.56437768240346,61.508465109922355,2.3408402496381115,0.038156977773732635,0.5978669611235927,0.2665373939451819,0.4623377828812425,284.50749464668087,63.15340881982315,2.592178867084148,0.04113860395623678,0.6438144478511584,0.27103436740894515,0.4325535759734516,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7397,5,675.8412017167383,62.89597027577766,1.5845477367697491,0.02528138388184721,1.4629286048817307,0.6375250651204541,0.4365554001374039,712.9614561027838,63.98012764941385,2.1256437080290524,0.03341209295075742,1.479682815611418,0.5960862839536809,0.4060735202039944,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7398,6,1907.8905579399138,62.41687309538167,1.2749562305275084,0.02059596231228599,4.5313799939126085,1.5364883673069383,0.33736669709451217,1989.7516059957172,62.75920697322258,1.97148663225732,0.031529225285852204,4.255906622421527,1.4009181672969824,0.3273849501853528,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7399,7,2948.9141630901286,61.89420422736662,1.1939507871017974,0.019375464304537262,7.039598322614182,0.7958649702153793,0.11591285295799612,3125.815845824411,61.15879205592661,1.7331186281493376,0.028539468320770443,6.589387257273932,0.7914590231224069,0.12035331548008035,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7400,8,2894.8645161290324,61.48769375198335,1.2130704979385158,0.020212332871671918,6.996403106292599,0.7829314587110799,0.11196693072780252,3096.598712446352,60.96543974689818,1.6827763167461756,0.02803038380174043,6.576932939021505,0.7326968463010949,0.1117965199590658,8252_8244,2.0,1.0,1.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7401,9,2499.723175965665,61.85515656961961,1.1009587166097572,0.017952037438298953,6.090598443517842,0.7661493785061566,0.12563707009826694,2685.027837259101,61.56532638911314,1.6867974599864766,0.027516611479562598,5.803261185465171,0.7395991318793753,0.12706214664079415,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7402,10,2153.034188034188,62.041101974069974,1.0611230782350831,0.017208649470609676,5.284639090277854,0.5717324583999406,0.10874025593894596,2348.1220556745184,61.90829978428109,1.640621658368882,0.026545698332057728,5.091249103103544,0.5532990441479037,0.1093316826825138,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7403,11,2234.6252676659533,62.03752359824809,1.110877756359333,0.01815196992078209,5.463080026711019,0.6269733041126855,0.11076760201836364,2443.965811965812,61.867261568453124,1.6578367520918422,0.026927806715417325,5.2731687148512405,0.5940018174633116,0.1114210744732591,8252_8244,1.0,1.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7404,12,2343.846153846154,61.849659817186385,1.1757392704709977,0.01968465109262477,5.7544978784294925,0.6843452696890849,0.11237480342215322,2577.754273504273,61.52790618459043,1.7531296072262574,0.029181004998061276,5.544022975452397,0.6569712898639907,0.11213291620084588,8252_8244,3.0,1.0,2.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7405,13,2461.1452991452993,61.56055882602146,1.32989312886737,0.023648633177705016,6.1331485140521815,0.8480524971524314,0.12646629439932888,2709.784188034188,61.158110624573624,1.7970399891775823,0.030146056812171345,5.7788586476331085,0.6813586092338767,0.11484941222975828,8252_8244,1.0,0.0,1.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7406,14,2751.880341880342,61.09623277819779,1.2774393612434547,0.024043857351455825,6.924521775101567,0.8698297513173542,0.11888600447167695,3055.1004273504273,60.35732936530986,1.71178631612369,0.02880891785832795,6.414102003994928,0.7374104105543633,0.1131673758590393,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7407,15,3490.3176972281453,60.18469310433528,1.4139625349197018,0.02543043256633227,8.862719105676867,1.3518246564280996,0.1464946522626258,3899.144989339019,59.106834375825,1.6853874958976736,0.02895000115763041,8.046526763756036,1.0605803651748402,0.1312091373657843,8252_8244,1.0,1.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7408,16,4294.4029850746265,58.82015809937216,1.8615529535337592,0.03484566339844941,11.019874654520951,1.4606668918606738,0.12514930877138214,4897.987206823028,57.254344441016634,2.0655613185254533,0.037646649739753436,10.071067134442238,1.2374286660704856,0.12014153168500455,8252_8244,2.0,2.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7409,17,4280.089552238806,57.160693612060896,2.685446899547548,0.05692483162863597,11.666433362227426,1.934347543771852,0.14911976638609606,4939.226012793177,55.37993844267354,2.9715944350958745,0.059996722089670634,10.910245813847276,1.7365359945645626,0.1495611645396656,8252_8244,1.0,1.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7410,18,3062.710021321961,60.413549154611744,1.7201052749360048,0.031021997986158727,7.455482085917028,1.5538276143662062,0.19491963667065484,3395.047008547009,60.04291370292046,2.133337712459106,0.03627578761970682,6.820123105400501,1.3006677206179194,0.18481134113428305,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7411,19,2027.102564102564,61.75761116969435,1.2021460153028054,0.01997468866479401,4.554823290350119,0.7876369719869757,0.1674804197582936,2217.576017130621,62.094062689101506,1.8045972547138016,0.029212571196456094,4.311577492055852,0.6778900772419316,0.15716283628911698,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7412,20,1482.10278372591,61.03331687956118,1.3672181977487787,0.022748373965191453,3.239825715192802,0.4925081380161186,0.15069959288866794,1629.9978586723767,61.49664438372698,1.9194609597354184,0.032895117264589484,3.3121923508070155,0.5128980154478854,0.14650705832636995,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7413,21,1258.6666666666667,60.1364496832689,1.2547996644107935,0.022821432426663537,2.8275521254183054,0.5260454107654758,0.17760525068691865,1407.6880341880344,61.16469271491918,1.8424371972943665,0.030944281224049637,2.9055995181935175,0.5093094559755631,0.16949208801924254,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7414,22,946.7970085470083,60.34757164969448,1.38546553219105,0.02342829603111109,2.0201404755299293,0.4994554271467415,0.23592730397880726,1070.0833333333333,61.85659035761119,1.852680218947072,0.031148489578996075,2.1549175435275982,0.5033581274236343,0.2194784500036556,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7415,23,643.5299145299144,60.43794291809273,1.4933426275150503,0.024852405005435136,1.3560717002921332,0.37243752106809935,0.2782915382507243,743.1089743589743,62.266064096043685,1.9688157764521663,0.03193965277029705,1.4733365390026505,0.3968184164557489,0.2640815565813813,8252_8244,0.0,0.0,0.0,309,2,16,1,309,1,309,0,1,308,16,408,E West Expy W,W,Freeway,0.53605387618,0.0,8252,8244,W,2,65863,6,408,84966,65863,55,166,55.0,0.00863192802219
7416,0,408.82012847965734,62.346618875016745,2.2326366660182724,0.03595847970605316,0.8160469013635283,0.2776681953698145,0.3435653785260688,415.90869565217383,60.163355635597114,2.1660086364802105,0.03636153184360398,0.7426581267820825,0.3055981691726653,0.36918443830201575,8244_8217,0.0,0.0,0.0,310,2,17,1,310,1,310,0,1,309,17,408,E West Expy W,W,Freeway,0.234501175013,0.0,8244,8217,W,2,65863,6,408,84500,65863,55,71,55.0,0.00367099375023
7417,1,279.03426124197,62.199415529571716,2.5233903852300505,0.04091768338529087,0.5739441174920836,0.2323453509717523,0.42620513149906186,284.1521739130435,59.921529078675526,2.37806146971231,0.039914877641360334,0.5220243840766663,0.28578368779268104,0.4879650704356706,8244_8217,0.0,0.0,0.0,310,2,17,1,310,1,310,0,1,309,17,408,E West Expy W,W,Freeway,0.234501175013,0.0,8244,8217,W,2,65863,6,408,84500,65863,55,71,55.0,0.00367099375023
7418,2,257.8543897216274,62.53063314691746,2.722479758707549,0.04371514025981322,0.5460839743698105,0.22780506884710566,0.45014031916861796,262.0891304347826,60.151035756502154,2.613128599491167,0.043688060873089886,0.4816821246543058,0.2615363011268157,0.501662276105649,8244_8217,1.0,1.0,0.0,310,2,17,1,310,1,310,0,1,309,17,408,E West Expy W,W,Freeway,0.234501175013,0.0,8244,8217,W,2,65863,6,408,84500,65863,55,71,55.0,0.00367099375023
7419,3,218.92719486081367,62.219985693789006,2.948764672537753,0.04774445037349838,0.5173227012392864,0.2557161458010661,0.5073557765827402,221.37608695652173,59.59677516723082,2.6533308866803247,0.044732488992646466,0.4521324740799174,0.2810219244519188,0.5637603443658442,8244_8217,0.0,0.0,0.0,310,2,17,1,310,1,310,0,1,309,17,408,E West Expy W,W,Freeway,0.234501175013,0.0,8244,8217,W,2,65863,6,408,84500,65863,55,71,55.0,0.00367099375023
7420,4,284.50749464668087,63.15340881982315,2.592178867084148,0.04113860395623678,0.6438144478511584,0.27103436740894515,0.4325535759734516,285.36304347826086,60.25982323087534,2.376680458737308,0.03948612825805647,0.5058072240236252,0.23103001732287115,0.4590403417008212,8244_8217,0.0,0.0,0.0,310,2,17,1,310,1,310,0,1,309,17,408,E West Expy W,W,Freeway,0.234501175013,0.0,8244,8217,W,2,65863,6,408,84500,65863,55,71,55.0,0.00367099375023
7421,5,712.9614561027838,63.98012764941385,2.1256437080290524,0.03341209295075742,1.479682815611418,0.5960862839536809,0.4060735202039944,714.1217391304348,61.46306943250008,1.6623987685485369,0.0271608388160615,1.1761646610227343,0.5021884002157245,0.4282139732202759,8244_8217,0.0,0.0,0.0,310,2,17,1,310,1,310,0,1,309,17,408,E West Expy W,W,Freeway,0.234501175013,0.0,8244,8217,W,2,65863,6,408,84500,65863,55,71,55.0,0.00367099375023
7422,6,1989.7516059957172,62.75920697322258,1.97148663225732,0.031529225285852204,4.255906622421527,1.4009181672969824,0.3273849501853528,1987.2978260869565,60.95611142240246,1.1895535813743765,0.0196063641789692,3.639519515590825,1.2972443833769,0.3531134144021867,8244_8217,0.0,0.0,0.0,310,2,17,1,310,1,310,0,1,309,17,408,E West Expy W,W,Freeway,0.234501175013,0.0,8244,8217,W,2,65863,6,408,84500,65863,55,71,55.0,0.00367099375023
7423,7,3125.815845824411,61.15879205592661,1.7331186281493376,0.028539468320770443,6.589387257273932,0.7914590231224069,0.12035331548008035,3126.208695652174,59.86158236881098,1.0451958396584853,0.01764558614206687,6.036811408815799,0.7519856194160933,0.12379734244062385,8244_8217,0.0,0.0,0.0,310,2,17,1,310,1,310,0,1,309,17,408,E West Expy W,W,Freeway,0.234501175013,0.0,8244,8217,W,2,65863,6,408,84500,65863,55,71,55.0,0.00367099375023
7424,8,3096.598712446352,60.96543974689818,1.6827763167461756,0.02803038380174043,6.576932939021505,0.7326968463010949,0.1117965199590658,3099.333333333333,59.6628028892461,1.0673011600438675,0.01870274228517413,6.056801742973636,0.6910550377691321,0.11114473264391493,8244_8217,0.0,0.0,0.0,310,2,17,1,310,1,310,0,1,309,17,408,E West Expy W,W,Freeway,0.234501175013,0.0,8244,8217,W,2,65863,6,408,84500,65863,55,71,55.0,0.00367099375023
7425,9,2685.027837259101,61.56532638911314,1.6867974599864766,0.027516611479562598,5.803261185465171,0.7395991318793753,0.12706214664079415,2701.4727668845317,59.97541464833412,1.0232164077968062,0.017156565970753955,5.227032222480752,0.6463804859085401,0.12338701909803855,8244_8217,0.0,0.0,0.0,310,2,17,1,310,1,310,0,1,309,17,408,E West Expy W,W,Freeway,0.234501175013,0.0,8244,8217,W,2,65863,6,408,84500,65863,55,71,55.0,0.00367099375023
