,hour,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
7158,6,582.7094972067039,67.53111649146246,1.742549065971462,0.026068649578363388,0.9477859005864396,0.3289060594887493,0.3608064323291995,574.870786516854,66.20242330857945,1.9620853934949762,0.03261351467740613,0.8702352219309492,0.2984737862089369,0.3470451861285667,8148_6298
7159,7,862.9497206703911,68.43229538665884,1.455497963282918,0.02139846729981269,1.4141459271566437,0.32107354607788063,0.24341546828692434,848.3820224719101,67.44555175129861,1.6621202579200707,0.02480518077978711,1.2094469221180812,0.2781667695670745,0.24510304279097153,8148_6298
7160,8,1045.6256983240223,68.94312473092027,1.2431222683462477,0.018099286008823445,1.7037542883548928,0.3584073948587325,0.21437320810064295,1024.5112359550562,67.70431608384077,1.5144785347608745,0.022559460918377794,1.4355025841819746,0.27847033151429096,0.20711415609409237,8148_6298
7161,9,1263.022346368715,68.76484707398804,1.158295812601654,0.01705839806841151,2.096237435541025,0.39560643197114537,0.19809147359842647,1236.8539325842696,67.2513433788772,1.3929667791829385,0.020866415355484558,1.6938076280439076,0.3003864774051366,0.18622398430424209,8148_6298
7162,10,1495.8715083798882,68.63122198562259,1.0964681482194818,0.01610668300516875,2.487606985327488,0.3921840728558096,0.161392175928807,1464.7303370786517,66.91751182002203,1.3102489753356132,0.019745436559009927,1.983846508425725,0.30812222121962063,0.15864936311866562,8148_6298
7163,11,1680.8994413407822,68.55730510550207,1.0801915469727037,0.015899621639164613,2.812517932616098,0.39552491656206396,0.14298060988108413,1653.0,66.689028407986,1.2781837425962832,0.019323077715083355,2.2209561745521076,0.30504932361826814,0.13874723939854988,8148_6298
7164,12,1864.0055865921788,68.31513280995277,1.0025972465521442,0.014774322777162709,3.1158478289743203,0.4268663567392551,0.13896256153603725,1832.4606741573034,66.5186632519376,1.2515673911735359,0.018911863980235533,2.477362155846788,0.3492660784574726,0.14212440778243987,8148_6298
7165,13,1982.6759776536312,68.21327214905182,1.0399069545209807,0.015421412045405617,3.317035036665941,0.4217798977450201,0.12801002880037066,1948.5168539325844,66.38737974195811,1.3201815199410092,0.02012481747602012,2.6227809505677016,0.3438545295393404,0.1308336848356873,8148_6298
7166,14,1964.3519553072626,68.15620776571619,1.0992075966516481,0.016351135157227914,3.2760780288846725,0.42444083558020235,0.13037212685351768,1938.5056179775281,66.28966184010365,1.4119575254834031,0.021705668432991994,2.5971875806139546,0.33376524327319607,0.12785389997054583,8148_6298
7167,15,2005.0893854748604,68.06691890561515,1.1683553310974353,0.01755142114441349,3.352181192914023,0.4315732412694956,0.13025140837635865,1972.443820224719,66.17196098428622,1.4790500426577409,0.022923759763269554,2.613726347741293,0.3288500897415792,0.1251075585037165,8148_6298
7168,16,2031.5865921787708,68.00759539891052,1.1281119540036952,0.016875715676959054,3.386311153572297,0.44009529176823037,0.13156464314030827,2000.9494382022472,66.10132026811137,1.3612275370214613,0.020900267357947578,2.638240755648729,0.3442173682505322,0.1307010460008868,8148_6298
7169,17,1927.8156424581005,67.8051664476317,1.1353868295528922,0.016941866179254028,3.217114745087325,0.44040184857473624,0.1385543126503666,1903.8426966292134,65.85886836320527,1.3597084279713598,0.020898660435343663,2.5234176868536626,0.336921614983603,0.1341524530488508,8148_6298
7170,18,1706.5027932960893,67.39097340666122,1.2008262542220325,0.01803318289420736,2.876378625010543,0.45134147431810545,0.14798057813379836,1672.703910614525,65.51957810612761,1.461674214903886,0.022519190775051722,2.254119808051493,0.32985947304817687,0.1469075627591051,8148_6298
7171,19,1479.4357541899442,66.99289401311611,1.2575288065274954,0.01919075237791272,2.474759621900115,0.4422144921582126,0.17082847815261035,1462.5698324022346,65.20294446804341,1.5171394400237752,0.023726865531107942,1.9726535429641023,0.31504509576801626,0.15939077433806254,8148_6298
7172,20,1191.7262569832403,66.33832618570771,1.328588114733092,0.020548040199727228,1.9483386241084018,0.3515580575317262,0.18103238690357443,1177.2011173184358,64.50018908245852,1.6881149171918963,0.026964030293938478,1.6161467509089587,0.286380400471727,0.17759090423180302,8148_6298
7173,21,1067.832402234637,66.09264345341057,1.3486983863121658,0.021165774761193083,1.760890291662384,0.4260102915328223,0.23423704609535467,1046.6145251396647,64.08118692385804,1.6949147133577198,0.030148802623922232,1.5023284744042866,0.36542557179036755,0.22582085217714512,8148_6298
7174,22,977.391061452514,66.23243957603566,1.435676462759382,0.022789514000746858,1.6126009819247753,0.4019768559514497,0.2575437931052995,956.5195530726257,64.22541401615317,1.602383316359121,0.027507317966877495,1.404354115175473,0.40406103810770216,0.2476567079593695,8148_6298
7175,23,703.5921787709498,66.58611446583737,1.5948463522975327,0.024304817266323556,1.1157670724974673,0.316282462812559,0.2986799302808074,690.413407821229,64.74416192577146,2.0979210118450893,0.039593507629290176,1.0058698142504123,0.31031200621431615,0.30787004336773505,8148_6298
