,day,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
1193,3,37307.57647058823,57.241303655660616,11.916978105566898,-0.09077813160835983,4.792421964845058,3.668154253488828,0.76062801821906,38272.54878048781,69.1022492781968,3.2519143896154947,0.04716385964842119,4.064064677677508,2.9755736844470286,0.7202200510017246,8429_8423
1194,4,38187.53333333333,57.67511560822895,8.341891588763373,0.27079012476495146,4.957017971563186,3.371132904776794,0.6799695567547893,41548.170731707316,69.03760370525846,2.886873966407753,0.04188773547149689,4.287007528938501,2.975416299672011,0.7057634797875046,8429_8423
1195,5,32035.44827586207,59.849875279361115,3.8569582488182728,0.06457280919188417,3.2481901078614026,1.9443627687320506,0.5943859009898546,32963.6582278481,70.48417818448935,2.7235226708895754,0.03882014047563361,2.939295879969447,1.7801588817885816,0.6022147405490573,8429_8423
1196,6,24472.878048780487,61.05812799366354,4.46598104876974,0.07317088182133318,2.4409465845956038,1.6122695492731045,0.6576536881998671,25557.24,71.02967115111555,3.253253155785012,0.04583294033142651,2.27191223996333,1.7096004576986195,0.6893410276381059,8429_8423
1197,0,35236.021505376346,67.8922698076887,5.1583182524704325,0.07691021537511356,3.7241541038389885,3.7895940267428405,0.9702793577747433,35637.53191489362,71.16598166019395,5.958691170727574,0.0846419294661692,6.18735318107634,5.872827553531418,0.9253742567681429,8393_6248
1198,1,36113.302083333336,67.39860315440771,6.4776701146214855,0.09695863024978824,4.031185940235444,4.423757370680347,1.05810187652934,36820.270833333336,70.59019659148592,7.365532441814423,0.10525276524989513,6.626907871580742,6.677362775662826,0.9872900340562305,8393_6248
1199,2,36896.47368421053,67.271985275894,6.615375905031914,0.09944650219589059,4.14862862211541,4.524216973680014,1.0470995430996415,37359.0,70.47716244071016,7.41732548563544,0.10633922220181807,6.776549181490203,6.701337567152153,0.9686098530516785,8393_6248
1200,3,37404.08888888889,67.42640711340081,6.256655399401154,0.0936514158018283,4.11970723520419,4.353830799276423,1.0175980110368728,37808.311111111114,70.57429367736106,7.238330500161435,0.10347459940411621,6.79824858767455,6.568312406171306,0.9490060933155604,8393_6248
1201,4,39691.13829787234,67.65823847840865,5.206077892028512,0.07803897312773923,4.160690204054004,3.795230485491979,0.877909171448764,40421.8085106383,70.78601890070964,6.096894959014609,0.08720742040398784,6.943342331734852,5.912556874826621,0.8367444479542768,8393_6248
1202,5,30937.24175824176,69.68971936257144,2.013618432617354,0.02897379623063072,2.501150506260936,1.6129630235910828,0.6439079123537438,31405.934782608696,73.20343958477639,2.4610085439393568,0.03390736823394194,4.3038102310285105,2.8285680191951332,0.6477476671507992,8393_6248
1203,6,24205.63953488372,69.88980680565405,2.3262806831219627,0.03340169333124439,1.8577847831800856,1.3672952611155693,0.7317403224866594,24647.563218390806,73.49602830525038,2.8495067465453356,0.03907786747185834,3.2035573639308237,2.344874470709214,0.7236431866916803,8393_6248
1204,0,35637.53191489362,71.16598166019395,5.958691170727574,0.0846419294661692,6.18735318107634,5.872827553531418,0.9253742567681429,35111.36170212766,70.39058372800918,4.311339094756715,0.061522284706198326,4.963369516253789,4.107921439708781,0.8199685782954028,6248_5993
