,period,VolumeUp,AvgSpeedUp,StdSpeedUp,CoefOfVarSpeedUp,AvgOccupancyUp,StdOccupancyUp,CoefOfVarOccupancyUp,VolumeDown,AvgSpeedDown,StdSpeedDown,CoefOfVarSpeedDown,AvgOccupancyDown,StdOccupancyDown,CoefOfVarOccupancyDown,SegmentId
74,2,7945.7732426303855,68.00645740333101,1.6123042501638982,0.023955914071698836,3.6337497715222544,0.645277921286433,0.1779815603808764,8023.273504273504,73.3440583109855,1.7252026040534691,0.023979579260229797,4.012568663362626,0.7460609075780231,0.18301391487249985,11010_8476
75,3,12792.51247165533,67.93111041101223,1.5502282325352656,0.023036785515372905,2.8618824832875545,0.5415517541473558,0.18880303320207673,12936.273504273504,73.12937607478602,1.5932154410186115,0.022155119740235558,3.0126709481294287,0.587455463523449,0.19005914528606344,11010_8476
76,0,4244.139186295503,69.91302038800222,3.8871368446236962,0.05563296121948455,1.5280826225460418,1.017876452769636,0.6650865074930215,5906.4567307692305,72.45811225884485,2.6287790433865275,0.036309444687864505,1.0254336323790632,0.7808500984715155,0.7638813735067884,11007_8480
77,1,5123.071428571428,70.79869117720116,1.659467147622353,0.02359787613456479,4.68027535533324,1.1178812379767935,0.24034750473702057,5335.233734939759,72.26421065486736,1.427593318289559,0.020035877480066883,3.836587904422303,0.898314665655877,0.23354477501702745,11007_8480
78,2,6625.068669527897,70.57877519678864,2.116297642535484,0.030375188655129306,5.984598598189224,1.1341054625676399,0.18908786526199584,6773.937354988399,71.3117464493371,1.881929698857814,0.02667889741441072,4.663079911008895,0.9042395925534895,0.186195822033785,11007_8480
79,3,11071.18669527897,70.31513350289309,1.8636516399937664,0.0269040185142557,4.541573129951283,0.8983651920001944,0.1968807601294721,11431.102564102564,71.57874691347286,1.6217261931984686,0.024838593752594323,3.6653584617009813,0.755871988413956,0.19499834758470908,11007_8480
80,0,6307.5491452991455,73.01759396514863,2.7038820118826457,0.03705721686914016,1.1079769540385114,0.8619550398059063,0.7822793444144831,6383.773987206823,71.59980987834186,2.8748860942135686,0.04023521471836351,1.1159774295164648,0.8773906631731678,0.7888893112117458,8600_8520
81,1,6095.640086206897,73.04392285213318,1.2742070869251665,0.01748756016112765,4.3460222610124095,1.0492075176665343,0.24459538673026346,6067.282655246253,70.64636114938494,1.273137075197646,0.018045886152645615,4.410683964020957,1.0773490246540895,0.24693346801109026,8600_8520
82,2,8032.594420600858,71.99420962924326,2.0176344671170905,0.02937877267336125,5.680320031275262,1.111110160589299,0.18990428191338513,8032.816631130064,69.27485156020667,2.299298677412136,0.03449286072805641,5.789091946950755,1.2285919326020733,0.2010364895916556,8600_8520
83,3,12931.62312633833,72.50676446156528,1.562263996355388,0.022175137011150207,4.097554690450049,0.8137933695442298,0.1934755802298282,12935.980810234541,70.14035374710298,1.5323646240123974,0.021919586442882937,4.0826987628241955,0.7706226965532021,0.18973181502644706,8600_8520
84,0,6383.773987206823,71.59980987834186,2.8748860942135686,0.04023521471836351,1.1159774295164648,0.8773906631731678,0.7888893112117458,6095.518123667377,70.53153766967394,2.985598237150008,0.0423477992680123,1.0889318888295136,0.8484915147221295,0.7829397736493199,8520_8502
85,1,6067.282655246253,70.64636114938494,1.273137075197646,0.018045886152645615,4.410683964020957,1.0773490246540895,0.24693346801109026,5450.922912205568,68.51837851108426,1.649623948784471,0.024096165190129092,3.9513650763408887,1.0248256556383077,0.26389201930877515,8520_8502
86,2,8032.816631130064,69.27485156020667,2.299298677412136,0.03449286072805641,5.789091946950755,1.2285919326020733,0.2010364895916556,8246.560767590618,65.7270697127988,2.637771505936809,0.04298498671078637,6.107759811996068,1.6875876739452775,0.25340984418717477,8520_8502
87,3,12935.980810234541,70.14035374710298,1.5323646240123974,0.021919586442882937,4.0826987628241955,0.7706226965532021,0.18973181502644706,13098.933901918977,66.79491529291877,1.497356376507443,0.022589011656914022,4.164237467781608,0.9167028935943167,0.2178291514463274,8520_8502
88,0,5906.4567307692305,72.45811225884485,2.6287790433865275,0.036309444687864505,1.0254336323790632,0.7808500984715155,0.7638813735067884,6133.395033860045,69.11454615235638,2.990375607516626,0.043289923999001854,0.7789078830525616,0.586124087146091,0.7618606174297323,8480_11010
89,1,5335.233734939759,72.26421065486736,1.427593318289559,0.020035877480066883,3.836587904422303,0.898314665655877,0.23354477501702745,6000.054669703873,68.49399620209887,1.3439013103456159,0.019656932388854357,3.146469696948189,0.7287778826308803,0.23628802238088176,8480_11010
90,2,6773.937354988399,71.3117464493371,1.881929698857814,0.02667889741441072,4.663079911008895,0.9042395925534895,0.186195822033785,7945.7732426303855,68.00645740333101,1.6123042501638982,0.023955914071698836,3.6337497715222544,0.645277921286433,0.1779815603808764,8480_11010
91,3,11431.102564102564,71.57874691347286,1.6217261931984686,0.024838593752594323,3.6653584617009813,0.755871988413956,0.19499834758470908,12792.51247165533,67.93111041101223,1.5502282325352656,0.023036785515372905,2.8618824832875545,0.5415517541473558,0.18880303320207673,8480_11010
92,0,6095.518123667377,70.53153766967394,2.985598237150008,0.0423477992680123,1.0889318888295136,0.8484915147221295,0.7829397736493199,10386.739224137931,75.49264093896673,2.365806962108395,0.031404361365583916,1.4903499435613108,1.2833359523686731,0.8689743056396553,8502_6701
93,1,5450.922912205568,68.51837851108426,1.649623948784471,0.024096165190129092,3.9513650763408887,1.0248256556383077,0.26389201930877515,8995.57142857143,75.28231980755268,1.2595750883608288,0.016775119343725567,5.709713012365441,1.5773283760385448,0.27941880250213275,8502_6701
94,2,8246.560767590618,65.7270697127988,2.637771505936809,0.04298498671078637,6.107759811996068,1.6875876739452775,0.25340984418717477,13818.560344827587,72.41355505334712,3.9282790981544533,0.05927860013546477,9.108712068300338,2.6043951327381154,0.2612888343981844,8502_6701
95,3,13098.933901918977,66.79491529291877,1.497356376507443,0.022589011656914022,4.164237467781608,0.9167028935943167,0.2178291514463274,21851.265086206895,74.49095834790968,1.5759551867524777,0.02149914525965432,6.101366262343411,1.293215824614846,0.21065608034181207,8502_6701
96,0,10386.739224137931,75.49264093896673,2.365806962108395,0.031404361365583916,1.4903499435613108,1.2833359523686731,0.8689743056396553,6030.938034188034,73.36833709927507,2.45506815880547,0.033489499807167596,1.4876394480061153,1.2426877415738464,0.838046723975509,6701_5900
97,1,8995.57142857143,75.28231980755268,1.2595750883608288,0.016775119343725567,5.709713012365441,1.5773283760385448,0.27941880250213275,5410.9248927038625,73.42392368006307,1.4005639710207818,0.019430628291215044,5.623288968758169,1.5779209312772013,0.2804899907373615,6701_5900
98,2,13818.560344827587,72.41355505334712,3.9282790981544533,0.05927860013546477,9.108712068300338,2.6043951327381154,0.2612888343981844,8152.057692307692,70.04809001190095,3.469901985556617,0.052407113688149334,8.738715063265762,2.1908362982358143,0.23888564574381096,6701_5900
99,3,21851.265086206895,74.49095834790968,1.5759551867524777,0.02149914525965432,6.101366262343411,1.293215824614846,0.21065608034181207,12890.752136752137,72.58163995387856,1.6654314517854971,0.023126894597684685,5.926342332310563,1.2479835465428968,0.21185442417037212,6701_5900
100,0,6164.15565031983,70.10849654212824,2.627291042514767,0.037496009458477295,0.9722474142079965,0.8343859999746066,0.8637840641678947,6141.445887445888,70.74579840608119,2.5646063946006783,0.03628763358627749,1.1668729051150424,0.9473925136711864,0.8167155239275623,8598_8531
101,1,7308.6017130620985,67.58535930033877,2.5354935594361705,0.041152632654063825,5.613220435614992,2.0730495477583304,0.32825407771364074,7270.205689277899,69.15087039776556,3.037296616241508,0.04683179544748137,5.953179482489698,1.7804882350217688,0.2821652555496182,8598_8531
102,2,8425.471215351812,65.19860925831516,4.492635400113485,0.07916020858879957,6.792521033383689,2.5266254435688666,0.31104175650715793,8438.27922077922,66.85006514955057,4.5876933972825364,0.07587645377964485,6.789179025253262,2.1905442820220933,0.2916906545140562,8598_8531
